h_m_s,ENB
2019-04-04 09:30:00,-12.0
2019-04-04 09:30:01,-6.666666666666667
2019-04-04 09:30:02,-2.857142857142857
2019-04-04 09:30:03,1.8666666666666667
2019-04-04 09:30:04,0.9032258064516129
2019-04-04 09:30:05,0.4444444444444444
2019-04-04 09:30:06,0.2204724409448819
2019-04-04 09:30:07,0.611764705882353
2019-04-04 09:30:08,0.30528375733855184
2019-04-04 09:30:09,0.15249266862170088
2019-04-04 09:30:10,0.07620908646800195
2019-04-04 09:30:11,0.5382173382173382
2019-04-04 09:30:12,-1.2311073129044072
2019-04-04 09:30:13,-1.6155771226271134
2019-04-04 09:30:14,-0.8077639088106937
2019-04-04 09:30:15,-0.4038757915617609
2019-04-04 09:30:16,-0.2019363551052483
2019-04-04 09:30:17,-0.10096779238812403
2019-04-04 09:30:18,-0.050483799903487975
2019-04-04 09:30:19,-0.02524187587916935
2019-04-04 09:30:20,2.9873804985907073
2019-04-04 09:30:21,1.4936898931717617
2019-04-04 09:30:22,0.7468448575550148
2019-04-04 09:30:23,-1.6265777126895018
2019-04-04 09:30:24,-0.31328881720569185
2019-04-04 09:30:25,-0.1566444062686623
2019-04-04 09:30:26,-0.07832220255078526
2019-04-04 09:30:27,-0.03916110112950616
2019-04-04 09:30:28,-0.019580550528281462
2019-04-04 09:30:29,-0.009790275255022827
2019-04-04 09:30:30,-0.004895137625231937
2019-04-04 09:30:31,-0.0024475688120461
2019-04-04 09:30:32,0.4987762156523271
2019-04-04 09:30:33,0.24938810781164725
2019-04-04 09:30:34,0.12469405390219454
2019-04-04 09:30:35,0.06234702695019
2019-04-04 09:30:36,0.031173513474868186
2019-04-04 09:30:37,0.015586756737377389
2019-04-04 09:30:38,0.007793378368674518
2019-04-04 09:30:39,-3.9961033108193043
2019-04-04 09:30:40,-1.9980516554087435
2019-04-04 09:30:41,-0.9990258277041446
2019-04-04 09:30:42,-0.4995129138520155
2019-04-04 09:30:43,0.7502435430740633
2019-04-04 09:30:44,-0.6248782284630074
2019-04-04 09:30:45,-0.3124391142314993
2019-04-04 09:30:46,-0.15621955711574853
2019-04-04 09:30:47,-0.07810977855787399
2019-04-04 09:30:48,-0.039054889278936925
2019-04-04 09:30:49,-1.5195274446394698
2019-04-04 09:30:50,-0.7597637223197345
2019-04-04 09:30:51,-0.3798818611598672
2019-04-04 09:30:52,-1.1899409305799338
2019-04-04 09:30:53,-0.5949704652899668
2019-04-04 09:30:54,-0.2974852326449834
2019-04-04 09:30:55,-0.1487426163224917
2019-04-04 09:30:56,-0.07437130816124585
2019-04-04 09:30:57,-0.037185654080622924
2019-04-04 09:30:58,-0.018592827040311462
2019-04-04 09:30:59,-1.0092964135201556
2019-04-04 09:31:00,-1.004648206760078
2019-04-04 09:31:01,-0.502324103380039
2019-04-04 09:31:02,-0.2511620516900195
2019-04-04 09:31:03,-0.12558102584500974
2019-04-04 09:31:04,0.43720948707749513
2019-04-04 09:31:05,0.21860474353874756
2019-04-04 09:31:06,0.10930237176937378
2019-04-04 09:31:07,-0.9453488141153131
2019-04-04 09:31:08,-0.47267440705765656
2019-04-04 09:31:09,-1.2363372035288283
2019-04-04 09:31:10,-0.6181686017644141
2019-04-04 09:31:11,-0.30908430088220706
2019-04-04 09:31:12,-0.15454215044110353
2019-04-04 09:31:13,0.42272892477944823
2019-04-04 09:31:14,-2.288635537610276
2019-04-04 09:31:15,-3.644317768805138
2019-04-04 09:31:16,-1.822158884402569
2019-04-04 09:31:17,1.0889205577987155
2019-04-04 09:31:18,0.5444602788993578
2019-04-04 09:31:19,-0.7277698605503211
2019-04-04 09:31:20,-0.36388493027516056
2019-04-04 09:31:21,-0.18194246513758028
2019-04-04 09:31:22,-0.09097123256879014
2019-04-04 09:31:23,-0.04548561628439507
2019-04-04 09:31:24,-0.022742808142197535
2019-04-04 09:31:25,-0.011371404071098767
2019-04-04 09:31:26,-0.005685702035549384
2019-04-04 09:31:27,-0.5028428510177747
2019-04-04 09:31:28,-0.25142142550888735
2019-04-04 09:31:29,-0.12571071275444368
2019-04-04 09:31:30,-0.06285535637722184
2019-04-04 09:31:31,-0.03142767818861092
2019-04-04 09:31:32,-0.01571383909430546
2019-04-04 09:31:33,-0.00785691954715273
2019-04-04 09:31:34,-0.003928459773576365
2019-04-04 09:31:35,-2.5019642298867883
2019-04-04 09:31:36,-1.2509821149433942
2019-04-04 09:31:37,-0.6254910574716971
2019-04-04 09:31:38,-0.31274552873584854
2019-04-04 09:31:39,-0.15637276436792427
2019-04-04 09:31:40,-0.07818638218396214
2019-04-04 09:31:41,-0.03909319109198107
2019-04-04 09:31:42,-0.019546595545990534
2019-04-04 09:31:43,-0.009773297772995267
2019-04-04 09:31:44,-0.0048866488864976335
2019-04-04 09:31:45,-12.002443324443249
2019-04-04 09:31:46,-7.501221662221624
2019-04-04 09:31:47,-3.750610831110812
2019-04-04 09:31:48,-1.875305415555406
2019-04-04 09:31:49,-0.937652707777703
2019-04-04 09:31:50,-0.4688263538888515
2019-04-04 09:31:51,4.765586823055575
2019-04-04 09:31:52,2.8827934115277873
2019-04-04 09:31:53,3.9413967057638937
2019-04-04 09:31:54,1.9706983528819468
2019-04-04 09:31:55,0.9853491764409734
2019-04-04 09:31:56,0.4926745882204867
2019-04-04 09:31:57,0.24633729411024335
2019-04-04 09:31:58,0.12316864705512168
2019-04-04 09:31:59,0.06158432352756084
2019-04-04 09:32:00,1.0307921617637805
2019-04-04 09:32:01,0.5153960808818903
2019-04-04 09:32:02,0.25769804044094513
2019-04-04 09:32:03,0.12884902022047257
2019-04-04 09:32:04,3.564424510110236
2019-04-04 09:32:05,1.782212255055118
2019-04-04 09:32:06,-0.10889387247244098
2019-04-04 09:32:07,-0.05444693623622049
2019-04-04 09:32:08,-0.027223468118110244
2019-04-04 09:32:09,-0.013611734059055122
2019-04-04 09:32:10,-0.006805867029527561
2019-04-04 09:32:11,-0.0034029335147637806
2019-04-04 09:32:12,-0.0017014667573818903
2019-04-04 09:32:13,-0.0008507333786909451
2019-04-04 09:32:14,-0.00042536668934547257
2019-04-04 09:32:15,-0.00021268334467273628
2019-04-04 09:32:16,-0.00010634167233636814
2019-04-04 09:32:17,-5.317083616818407e-05
2019-04-04 09:32:18,-2.6585418084092036e-05
2019-04-04 09:32:19,-1.3292709042046018e-05
2019-04-04 09:32:20,-6.646354521023009e-06
2019-04-04 09:32:21,-3.3231772605115045e-06
2019-04-04 09:32:22,-2.0000016615886302
2019-04-04 09:32:23,-1.0000008307943151
2019-04-04 09:32:24,-1.0000004153971576
2019-04-04 09:32:25,-0.5000002076985788
2019-04-04 09:32:26,-0.2500001038492894
2019-04-04 09:32:27,-0.1250000519246447
2019-04-04 09:32:28,-4.562500025962322
2019-04-04 09:32:29,-2.281250012981161
2019-04-04 09:32:30,-1.1406250064905805
2019-04-04 09:32:31,1.9296874967547097
2019-04-04 09:32:32,0.9648437483773549
2019-04-04 09:32:33,3.9824218741886774
2019-04-04 09:32:34,2.4912109370943387
2019-04-04 09:32:35,1.2456054685471694
2019-04-04 09:32:36,0.6228027342735847
2019-04-04 09:32:37,0.31140136713679234
2019-04-04 09:32:38,0.15570068356839617
2019-04-04 09:32:39,-1.422149658215802
2019-04-04 09:32:40,-0.711074829107901
2019-04-04 09:32:41,-0.3555374145539505
2019-04-04 09:32:42,-0.17776870727697525
2019-04-04 09:32:43,-0.08888435363848762
2019-04-04 09:32:44,-0.04444217681924381
2019-04-04 09:32:45,-0.022221088409621906
2019-04-04 09:32:46,-0.011110544204810953
2019-04-04 09:32:47,-0.0055552721024054764
2019-04-04 09:32:48,-0.0027776360512027382
2019-04-04 09:32:49,-0.0013888180256013691
2019-04-04 09:32:50,-0.0006944090128006846
2019-04-04 09:32:51,-0.0003472045064003423
2019-04-04 09:32:52,-0.00017360225320017114
2019-04-04 09:32:53,-8.680112660008557e-05
2019-04-04 09:32:54,-1.0000434005633
2019-04-04 09:32:55,-0.50002170028165
2019-04-04 09:32:56,-0.250010850140825
2019-04-04 09:32:57,-0.1250054250704125
2019-04-04 09:32:58,-8.062502712535206
2019-04-04 09:32:59,-4.031251356267603
2019-04-04 09:33:00,-2.0156256781338016
2019-04-04 09:33:01,-1.0078128390669008
2019-04-04 09:33:02,-0.5039064195334504
2019-04-04 09:33:03,-0.2519532097667252
2019-04-04 09:33:04,-0.1259766048833626
2019-04-04 09:33:05,-3.0629883024416813
2019-04-04 09:33:06,-1.5314941512208406
2019-04-04 09:33:07,-0.7657470756104203
2019-04-04 09:33:08,-0.38287353780521016
2019-04-04 09:33:09,-0.19143676890260508
2019-04-04 09:33:10,-0.09571838445130254
2019-04-04 09:33:11,-0.04785919222565127
2019-04-04 09:33:12,-0.023929596112825635
2019-04-04 09:33:13,-0.011964798056412818
2019-04-04 09:33:14,-1.5059823990282064
2019-04-04 09:33:15,-0.7529911995141032
2019-04-04 09:33:16,-0.3764955997570516
2019-04-04 09:33:17,-0.1882477998785258
2019-04-04 09:33:18,-0.0941238999392629
2019-04-04 09:33:19,-0.04706194996963145
2019-04-04 09:33:20,-0.023530974984815725
2019-04-04 09:33:21,-0.5117654874924079
2019-04-04 09:33:22,-0.25588274374620396
2019-04-04 09:33:23,-0.12794137187310198
2019-04-04 09:33:24,-0.06397068593655099
2019-04-04 09:33:25,-0.031985342968275494
2019-04-04 09:33:26,-1.0159926714841379
2019-04-04 09:33:27,-0.007996335742068927
2019-04-04 09:33:28,-0.5039981678710345
2019-04-04 09:33:29,-0.7519990839355173
2019-04-04 09:33:30,-0.8759995419677586
2019-04-04 09:33:31,-0.4379997709838793
2019-04-04 09:33:32,0.7810001145080603
2019-04-04 09:33:33,0.39050005725403014
2019-04-04 09:33:34,0.19525002862701507
2019-04-04 09:33:35,0.09762501431350754
2019-04-04 09:33:36,0.04881250715675377
2019-04-04 09:33:37,0.024406253578376884
2019-04-04 09:33:38,-4.4877968732108116
