h_m_s,RY
2019-04-04 09:30:00,0.23020000000000151
2019-04-04 09:30:01,0.20416666666666256
2019-04-04 09:30:02,0.20416666666666256
2019-04-04 09:30:03,0.11923076923076792
2019-04-04 09:30:04,0.11923076923076792
2019-04-04 09:30:05,0.10888888888888776
2019-04-04 09:30:06,0.10000000000000853
2019-04-04 09:30:07,0.09000000000000341
2019-04-04 09:30:08,0.10545454545454774
2019-04-04 09:30:09,0.10545454545454776
2019-04-04 09:30:10,0.1236363636363662
2019-04-04 09:30:11,0.1236363636363662
2019-04-04 09:30:12,0.09875000000000438
2019-04-04 09:30:13,0.09875000000000439
2019-04-04 09:30:14,0.09875000000000439
2019-04-04 09:30:15,0.1029999999999959
2019-04-04 09:30:16,0.10749999999999466
2019-04-04 09:30:17,0.11999999999999039
2019-04-04 09:30:18,0.11999999999999039
2019-04-04 09:30:19,0.11999999999999039
2019-04-04 09:30:20,0.07600000000000484
2019-04-04 09:30:21,0.09000000000000348
2019-04-04 09:30:22,0.09000000000000347
2019-04-04 09:30:23,0.09000000000000347
2019-04-04 09:30:24,0.09000000000000347
2019-04-04 09:30:25,0.09000000000000347
2019-04-04 09:30:26,0.09374999999999295
2019-04-04 09:30:27,0.0849999999999938
2019-04-04 09:30:28,0.0849999999999938
2019-04-04 09:30:29,0.0849999999999938
2019-04-04 09:30:30,0.0849999999999938
2019-04-04 09:30:31,0.06999999999999323
2019-04-04 09:30:32,0.08333333333333104
2019-04-04 09:30:33,0.09999999999999439
2019-04-04 09:30:34,0.09999999999999437
2019-04-04 09:30:35,0.09999999999999437
2019-04-04 09:30:36,0.06222222222222057
2019-04-04 09:30:37,0.06900000000000127
2019-04-04 09:30:38,0.08999999999998928
2019-04-04 09:30:39,0.08749999999999156
2019-04-04 09:30:40,0.08999999999998928
2019-04-04 09:30:41,0.06799999999999792
2019-04-04 09:30:42,0.07999999999999838
2019-04-04 09:30:43,0.07000000000000747
2019-04-04 09:30:44,0.07000000000000037
2019-04-04 09:30:45,0.07000000000000037
2019-04-04 09:30:46,0.07399999999999529
2019-04-04 09:30:47,0.06000000000000234
2019-04-04 09:30:48,0.06000000000000234
2019-04-04 09:30:49,0.0849999999999938
2019-04-04 09:30:50,0.08999999999998926
2019-04-04 09:30:51,0.08999999999998926
2019-04-04 09:30:52,0.08999999999998926
2019-04-04 09:30:53,0.08999999999998926
2019-04-04 09:30:54,0.08333333333332393
2019-04-04 09:30:55,0.08714285714284699
2019-04-04 09:30:56,0.08999999999998927
2019-04-04 09:30:57,0.08999999999998926
2019-04-04 09:30:58,0.08999999999998926
2019-04-04 09:30:59,0.08777777777777221
2019-04-04 09:31:00,0.06999999999999323
2019-04-04 09:31:01,0.06999999999999323
2019-04-04 09:31:02,0.06999999999999323
2019-04-04 09:31:03,0.06999999999999323
2019-04-04 09:31:04,0.08421052631579146
2019-04-04 09:31:05,0.09000000000000345
2019-04-04 09:31:06,0.09000000000000347
2019-04-04 09:31:07,0.09000000000000347
2019-04-04 09:31:08,0.09000000000000347
2019-04-04 09:31:09,0.0885714285714232
2019-04-04 09:31:10,0.07999999999999836
2019-04-04 09:31:11,0.07999999999999835
2019-04-04 09:31:12,0.07999999999999835
2019-04-04 09:31:13,0.07999999999999835
2019-04-04 09:31:14,0.07826086956521361
2019-04-04 09:31:15,0.08399999999999753
2019-04-04 09:31:16,0.07000000000000742
2019-04-04 09:31:17,0.06666666666667237
2019-04-04 09:31:18,0.06500000000000485
2019-04-04 09:31:19,0.060000000000002274
2019-04-04 09:31:20,0.054999999999999716
2019-04-04 09:31:21,0.04999999999999716
2019-04-04 09:31:22,0.04999999999999716
2019-04-04 09:31:23,0.04999999999999716
2019-04-04 09:31:24,0.04999999999999716
2019-04-04 09:31:25,0.04999999999999716
2019-04-04 09:31:26,0.04999999999999716
2019-04-04 09:31:27,0.04999999999999716
2019-04-04 09:31:28,0.04999999999999716
2019-04-04 09:31:29,0.060000000000002274
2019-04-04 09:31:30,0.060000000000002274
2019-04-04 09:31:31,0.060000000000002274
2019-04-04 09:31:32,0.060000000000002274
2019-04-04 09:31:33,0.060000000000002274
2019-04-04 09:31:34,0.03166666666666865
