h_m_s,CNR
2019-04-04 09:30:00,0.5366666666666675
2019-04-04 09:30:01,0.5893333333333306
2019-04-04 09:30:02,0.12999999999999534
2019-04-04 09:30:03,0.5271428571428506
2019-04-04 09:30:04,0.5271428571428507
2019-04-04 09:30:05,0.5271428571428507
2019-04-04 09:30:06,0.5271428571428507
2019-04-04 09:30:07,0.7340000000000002
2019-04-04 09:30:08,0.7742857142857146
2019-04-04 09:30:09,0.7960000000000008
2019-04-04 09:30:10,0.7900000000000061
2019-04-04 09:30:11,0.7900000000000063
2019-04-04 09:30:12,0.7599999999999993
2019-04-04 09:30:13,0.7599999999999992
2019-04-04 09:30:14,0.7599999999999992
2019-04-04 09:30:15,0.7599999999999992
2019-04-04 09:30:16,0.7599999999999992
2019-04-04 09:30:17,0.7599999999999992
2019-04-04 09:30:18,0.7399999999999948
2019-04-04 09:30:19,0.7399999999999949
2019-04-04 09:30:20,0.7399999999999949
2019-04-04 09:30:21,0.7399999999999949
2019-04-04 09:30:22,0.7399999999999949
2019-04-04 09:30:23,0.732499999999991
2019-04-04 09:30:24,0.7233333333333292
2019-04-04 09:30:25,0.7099999999999937
2019-04-04 09:30:26,0.7099999999999937
2019-04-04 09:30:27,0.7099999999999937
2019-04-04 09:30:28,0.7099999999999937
2019-04-04 09:30:29,0.7099999999999937
2019-04-04 09:30:30,0.7099999999999937
2019-04-04 09:30:31,0.7099999999999937
2019-04-04 09:30:32,0.7099999999999937
2019-04-04 09:30:33,0.7099999999999937
2019-04-04 09:30:34,0.7099999999999937
2019-04-04 09:30:35,0.6999999999999886
2019-04-04 09:30:36,0.6999999999999886
2019-04-04 09:30:37,0.6999999999999886
2019-04-04 09:30:38,0.6999999999999886
2019-04-04 09:30:39,0.6999999999999886
2019-04-04 09:30:40,0.6833333333333278
2019-04-04 09:30:41,0.6799999999999927
2019-04-04 09:30:42,0.6700000000000017
2019-04-04 09:30:43,0.6700000000000017
2019-04-04 09:30:44,0.6700000000000017
2019-04-04 09:30:45,0.6700000000000017
2019-04-04 09:30:46,0.6700000000000017
2019-04-04 09:30:47,0.6700000000000017
2019-04-04 09:30:48,0.6700000000000017
2019-04-04 09:30:49,0.6700000000000017
2019-04-04 09:30:50,0.6700000000000017
2019-04-04 09:30:51,0.6700000000000017
2019-04-04 09:30:52,0.6700000000000017
2019-04-04 09:30:53,0.6700000000000017
2019-04-04 09:30:54,0.6700000000000017
2019-04-04 09:30:55,0.6700000000000017
2019-04-04 09:30:56,0.6700000000000017
2019-04-04 09:30:57,0.6599999999999966
2019-04-04 09:30:58,0.6649999999999991
2019-04-04 09:30:59,0.6599999999999966
2019-04-04 09:31:00,0.6599999999999966
2019-04-04 09:31:01,0.6599999999999966
2019-04-04 09:31:02,0.6599999999999966
2019-04-04 09:31:03,0.6599999999999966
2019-04-04 09:31:04,0.6599999999999966
2019-04-04 09:31:05,0.6599999999999966
2019-04-04 09:31:06,0.6599999999999966
2019-04-04 09:31:07,0.6599999999999966
2019-04-04 09:31:08,0.6000000000000023
2019-04-04 09:31:09,0.4875000000000066
2019-04-04 09:31:10,0.48083333333333556
2019-04-04 09:31:11,0.4808333333333355
2019-04-04 09:31:12,0.4750000000000086
2019-04-04 09:31:13,0.4700000000000131
2019-04-04 09:31:14,0.4700000000000131
2019-04-04 09:31:15,0.4700000000000131
2019-04-04 09:31:16,0.4700000000000131
2019-04-04 09:31:17,0.4700000000000131
2019-04-04 09:31:18,0.4700000000000131
2019-04-04 09:31:19,0.4700000000000131
2019-04-04 09:31:20,0.4700000000000131
2019-04-04 09:31:21,0.44619047619048247
2019-04-04 09:31:22,0.4461904761904824
2019-04-04 09:31:23,0.42000000000000165
2019-04-04 09:31:24,0.4200000000000017
2019-04-04 09:31:25,0.4200000000000017
2019-04-04 09:31:26,0.4200000000000017
2019-04-04 09:31:27,0.4200000000000017
2019-04-04 09:31:28,0.4200000000000017
2019-04-04 09:31:29,0.4200000000000017
2019-04-04 09:31:30,0.4200000000000017
2019-04-04 09:31:31,0.4200000000000017
2019-04-04 09:31:32,0.4200000000000017
2019-04-04 09:31:33,0.4200000000000017
2019-04-04 09:31:34,0.4200000000000017
2019-04-04 09:31:35,0.4200000000000017
2019-04-04 09:31:36,0.4200000000000017
2019-04-04 09:31:37,0.41500000000000625
2019-04-04 09:31:38,0.41500000000000625
2019-04-04 09:31:39,0.41500000000000625
2019-04-04 09:31:40,0.41500000000000625
2019-04-04 09:31:41,0.41500000000000625
2019-04-04 09:31:42,0.41500000000000625
2019-04-04 09:31:43,0.41500000000000625
2019-04-04 09:31:44,0.4300000000000068
2019-04-04 09:31:45,0.4300000000000068
2019-04-04 09:31:46,0.4300000000000068
2019-04-04 09:31:47,0.4300000000000068
2019-04-04 09:31:48,0.4300000000000068
2019-04-04 09:31:49,0.42750000000000554
2019-04-04 09:31:50,0.4200000000000017
2019-04-04 09:31:51,0.4200000000000017
2019-04-04 09:31:52,0.40500000000000114
2019-04-04 09:31:53,0.34478260869565047
2019-04-04 09:31:54,0.26000000000000517
2019-04-04 09:31:55,0.2600000000000051
2019-04-04 09:31:56,0.22800000000000437
2019-04-04 09:31:57,0.16499999999999915
2019-04-04 09:31:58,0.16499999999999915
2019-04-04 09:31:59,0.16499999999999915
2019-04-04 09:32:00,0.16499999999999915
2019-04-04 09:32:01,0.18500000000000227
2019-04-04 09:32:02,0.1475000000000044
2019-04-04 09:32:03,0.1475000000000044
2019-04-04 09:32:04,0.1475000000000044
2019-04-04 09:32:05,0.1475000000000044
2019-04-04 09:32:06,0.1599999999999966
2019-04-04 09:32:07,0.16749999999999687
2019-04-04 09:32:08,0.16749999999999687
2019-04-04 09:32:09,0.14000000000000057
2019-04-04 09:32:10,0.14000000000000057
2019-04-04 09:32:11,0.16500000000000625
2019-04-04 09:32:12,0.15000000000000568
2019-04-04 09:32:13,0.15000000000000568
2019-04-04 09:32:14,0.15000000000000568
2019-04-04 09:32:15,0.15000000000000568
2019-04-04 09:32:16,0.1700000000000017
2019-04-04 09:32:17,0.15000000000000568
2019-04-04 09:32:18,0.15000000000000568
2019-04-04 09:32:19,0.15000000000000568
2019-04-04 09:32:20,0.15000000000000568
2019-04-04 09:32:21,0.1700000000000017
2019-04-04 09:32:22,0.13000000000000966
2019-04-04 09:32:23,0.13000000000000966
2019-04-04 09:32:24,0.13000000000000966
2019-04-04 09:32:25,0.13000000000000966
2019-04-04 09:32:26,0.1700000000000017
2019-04-04 09:32:27,0.2251999999999964
2019-04-04 09:32:28,0.23000000000000398
2019-04-04 09:32:29,0.23000000000000398
2019-04-04 09:32:30,0.23000000000000398
2019-04-04 09:32:31,0.23000000000000398
2019-04-04 09:32:32,0.23000000000000398
2019-04-04 09:32:33,0.23000000000000398
2019-04-04 09:32:34,0.23000000000000398
2019-04-04 09:32:35,0.23000000000000398
2019-04-04 09:32:36,0.23000000000000398
2019-04-04 09:32:37,0.23000000000000398
2019-04-04 09:32:38,0.14000000000000057
2019-04-04 09:32:39,0.14000000000000057
2019-04-04 09:32:40,0.14000000000000057
2019-04-04 09:32:41,0.14000000000000057
2019-04-04 09:32:42,0.14000000000000057
2019-04-04 09:32:43,0.14000000000000057
2019-04-04 09:32:44,0.14000000000000057
2019-04-04 09:32:45,0.14000000000000057
2019-04-04 09:32:46,0.14000000000000057
2019-04-04 09:32:47,0.14000000000000057
2019-04-04 09:32:48,0.14000000000000057
2019-04-04 09:32:49,0.14000000000000057
2019-04-04 09:32:50,0.14000000000000057
2019-04-04 09:32:51,0.14000000000000057
2019-04-04 09:32:52,0.14000000000000057
2019-04-04 09:32:53,0.14000000000000057
2019-04-04 09:32:54,0.14000000000000057
2019-04-04 09:32:55,0.14000000000000057
2019-04-04 09:32:56,0.14000000000000057
2019-04-04 09:32:57,0.14000000000000057
2019-04-04 09:32:58,0.14000000000000057
2019-04-04 09:32:59,0.14000000000000057
2019-04-04 09:33:00,0.14000000000000057
2019-04-04 09:33:01,0.14000000000000057
2019-04-04 09:33:02,0.18117117117116976
2019-04-04 09:33:03,0.24333333333333623
2019-04-04 09:33:04,0.24333333333333623
2019-04-04 09:33:05,0.24333333333333623
2019-04-04 09:33:06,0.24333333333333623
2019-04-04 09:33:07,0.22000000000001307
2019-04-04 09:33:08,0.22000000000001307
2019-04-04 09:33:09,0.22000000000001307
2019-04-04 09:33:10,0.22000000000001307
2019-04-04 09:33:11,0.22000000000001307
2019-04-04 09:33:12,0.22000000000001307
2019-04-04 09:33:13,0.22000000000001307
2019-04-04 09:33:14,0.22000000000001307
2019-04-04 09:33:15,0.22000000000001307
2019-04-04 09:33:16,0.18344827586207313
2019-04-04 09:33:17,0.18344827586207313
2019-04-04 09:33:18,0.18344827586207313
2019-04-04 09:33:19,0.18344827586207313
2019-04-04 09:33:20,0.18344827586207313
2019-04-04 09:33:21,0.1700000000000017
2019-04-04 09:33:22,0.1700000000000017
2019-04-04 09:33:23,0.1700000000000017
2019-04-04 09:33:24,0.1700000000000017
2019-04-04 09:33:25,0.1700000000000017
2019-04-04 09:33:26,0.1700000000000017
2019-04-04 09:33:27,0.1700000000000017
2019-04-04 09:33:28,0.1700000000000017
2019-04-04 09:33:29,0.1700000000000017
2019-04-04 09:33:30,0.1700000000000017
2019-04-04 09:33:31,0.1700000000000017
2019-04-04 09:33:32,0.1700000000000017
2019-04-04 09:33:33,0.1700000000000017
2019-04-04 09:33:34,0.1700000000000017
2019-04-04 09:33:35,0.1700000000000017
2019-04-04 09:33:36,0.1700000000000017
2019-04-04 09:33:37,0.1599999999999966
2019-04-04 09:33:38,0.14500000000000313
