h_m_s,TD
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,
2019-04-04 09:30:05,
2019-04-04 09:30:06,
2019-04-04 09:30:07,
2019-04-04 09:30:08,
2019-04-04 09:30:09,-0.03577107279693828
2019-04-04 09:30:10,-0.016332183908030505
2019-04-04 09:30:11,-0.030616666666662372
2019-04-04 09:30:12,-0.02636666666666402
2019-04-04 09:30:13,-0.013366666666659963
2019-04-04 09:30:14,-0.010366666666661271
2019-04-04 09:30:15,-0.007699999999996085
2019-04-04 09:30:16,-0.014776923076925623
2019-04-04 09:30:17,-0.001962108262107097
2019-04-04 09:30:18,-0.0009621082621080086
2019-04-04 09:30:19,3.789173789108327e-05
2019-04-04 09:30:20,0.0004045584045578865
2019-04-04 09:30:21,0.0006545584045580151
2019-04-04 09:30:22,-0.0005954415954416495
2019-04-04 09:30:23,-0.0005954415954418923
2019-04-04 09:30:24,-0.0005954415954418923
2019-04-04 09:30:25,-0.000262108262108391
2019-04-04 09:30:26,-0.0001851851851852708
2019-04-04 09:30:27,0.01020689655171525
2019-04-04 09:30:28,-0.00012643678160868463
2019-04-04 09:30:29,-0.0004597701149417141
2019-04-04 09:30:30,-0.000793103448274747
2019-04-04 09:30:31,-0.0012931034482742895
2019-04-04 09:30:32,-0.0012931034482742895
2019-04-04 09:30:33,-0.0012931034482742895
2019-04-04 09:30:34,-0.0012931034482742895
2019-04-04 09:30:35,-0.0012931034482742895
2019-04-04 09:30:36,-0.010230603448265894
2019-04-04 09:30:37,0.00022916666666673163
2019-04-04 09:30:38,-0.00921527777778302
2019-04-04 09:30:39,-0.008481944444449784
2019-04-04 09:30:40,-0.007748611111116549
2019-04-04 09:30:41,-0.006848611111116797
2019-04-04 09:30:42,-0.0064486111111165915
2019-04-04 09:30:43,-0.005115277777782579
2019-04-04 09:30:44,-0.0037819444444485636
2019-04-04 09:30:45,-0.0024486111111145514
2019-04-04 09:30:46,-0.002177777777779836
2019-04-04 09:30:47,-0.010844444444449989
2019-04-04 09:30:48,-0.009733333333338305
2019-04-04 09:30:49,-0.008800000000004495
2019-04-04 09:30:50,-0.007866666666670685
2019-04-04 09:30:51,-0.006933333333336875
2019-04-04 09:30:52,0.0038666666666686486
2019-04-04 09:30:53,0.0037833333333352724
2019-04-04 09:30:54,-0.00748749999998935
2019-04-04 09:30:55,-0.008758333333323067
2019-04-04 09:30:56,-0.008591666666657026
2019-04-04 09:30:57,0.01013910256410681
2019-04-04 09:30:58,0.009305769230772695
2019-04-04 09:30:59,0.007972435897438679
2019-04-04 09:31:00,0.006639102564104663
2019-04-04 09:31:01,0.005305769230770644
2019-04-04 09:31:02,0.00410576923077003
2019-04-04 09:31:03,0.0035224358974359216
2019-04-04 09:31:04,0.004126602564102154
2019-04-04 09:31:05,-0.013935897435894563
2019-04-04 09:31:06,-0.003935897435903241
2019-04-04 09:31:07,-0.003666666666671571
2019-04-04 09:31:08,-0.00316666666667096
2019-04-04 09:31:09,-0.0021666666666704457
2019-04-04 09:31:10,-0.001666666666670192
2019-04-04 09:31:11,-0.0011666666666699348
2019-04-04 09:31:12,-0.009401960784308251
2019-04-04 09:31:13,-0.008068627450975183
2019-04-04 09:31:14,0.0020147058823495705
2019-04-04 09:31:15,0.001014705882350482
2019-04-04 09:31:16,0.0005147058823505163
2019-04-04 09:31:17,0.009579222011387549
2019-04-04 09:31:18,0.00864373814041947
2019-04-04 09:31:19,0.007708254269451386
2019-04-04 09:31:20,0.0072727703984835565
2019-04-04 09:31:21,-0.002227229601508514
2019-04-04 09:31:22,-0.002991935483862014
2019-04-04 09:31:23,-0.003991935483862525
2019-04-04 09:31:24,-0.01274193548386842
2019-04-04 09:31:25,-0.002741935483864727
2019-04-04 09:31:26,0.007133064516125581
2019-04-04 09:31:27,-0.0028064516129119
2019-04-04 09:31:28,-0.002745967741944265
2019-04-04 09:31:29,-0.01131048387096754
2019-04-04 09:31:30,-0.009874999999999915
2019-04-04 09:31:31,-0.009374999999998947
2019-04-04 09:31:32,-0.0086826923076909
2019-04-04 09:31:33,-0.0076826923076903884
2019-04-04 09:31:34,-0.0076826923076903884
2019-04-04 09:31:35,-0.0066826923076898775
2019-04-04 09:31:36,-0.0055576923076901905
2019-04-04 09:31:37,-0.003682692307690652
2019-04-04 09:31:38,-0.0018076923076911135
2019-04-04 09:31:39,-0.0013076923076915693
2019-04-04 09:31:40,-0.0008076923076920234
2019-04-04 09:31:41,0.009322742474907645
2019-04-04 09:31:42,0.00863043478260102
2019-04-04 09:31:43,0.00763043478260193
2019-04-04 09:31:44,0.0066304347826028395
2019-04-04 09:31:45,-0.004278656126478148
2019-04-04 09:31:46,-0.00518774703556823
2019-04-04 09:31:47,-0.00518774703556823
2019-04-04 09:31:48,-0.00518774703556823
2019-04-04 09:31:49,-0.00518774703556823
2019-04-04 09:31:50,-0.00518774703556823
2019-04-04 09:31:51,-0.004818181818177447
2019-04-04 09:31:52,-0.003818181818178357
2019-04-04 09:31:53,-0.002818181818179267
2019-04-04 09:31:54,-0.001818181818180175
2019-04-04 09:31:55,-0.0015757575757561534
2019-04-04 09:31:56,-0.0013333333333321318
2019-04-04 09:31:57,-0.0013333333333321318
2019-04-04 09:31:58,-0.0013333333333321318
2019-04-04 09:31:59,-0.0013333333333321318
2019-04-04 09:32:00,-0.0013333333333321318
2019-04-04 09:32:01,-0.0013333333333321318
2019-04-04 09:32:02,-0.0019999999999981925
2019-04-04 09:32:03,-0.002666666666664253
2019-04-04 09:32:04,-0.003333333333330312
2019-04-04 09:32:05,-0.003333333333330312
2019-04-04 09:32:06,0.006333333333327562
2019-04-04 09:32:07,0.005333333333328472
2019-04-04 09:32:08,0.00433333333332938
2019-04-04 09:32:09,0.0033333333333302913
2019-04-04 09:32:10,0.0023333333333311994
2019-04-04 09:32:11,-0.008166666666659252
2019-04-04 09:32:12,0.0017222222222337477
2019-04-04 09:32:13,0.0013888888888992992
2019-04-04 09:32:14,0.0010555555555648473
2019-04-04 09:32:15,0.0007222222222303953
2019-04-04 09:32:16,0.0007222222222289729
2019-04-04 09:32:17,0.0007222222222275539
2019-04-04 09:32:18,0.0007222222222261314
2019-04-04 09:32:19,0.0007222222222247124
2019-04-04 09:32:20,-0.008544444444448119
2019-04-04 09:32:21,-0.008311111111115377
2019-04-04 09:32:22,-0.007800000000004005
2019-04-04 09:32:23,0.0021615384615266547
2019-04-04 09:32:24,0.002161538461528077
2019-04-04 09:32:25,0.0021615384615294962
2019-04-04 09:32:26,0.0021615384615309187
2019-04-04 09:32:27,0.0021615384615323377
