h_m_s,SU
2019-04-04 09:30:00,
2019-04-04 09:30:01,
2019-04-04 09:30:02,
2019-04-04 09:30:03,
2019-04-04 09:30:04,
2019-04-04 09:30:05,
2019-04-04 09:30:06,
2019-04-04 09:30:07,
2019-04-04 09:30:08,
2019-04-04 09:30:09,-0.016787221600097296
2019-04-04 09:30:10,-0.010890058479530243
2019-04-04 09:30:11,-0.018811111111107573
2019-04-04 09:30:12,-0.017611111111107816
2019-04-04 09:30:13,-0.013833333333330589
2019-04-04 09:30:14,-0.010371794871792815
2019-04-04 09:30:15,-0.026684294871796008
2019-04-04 09:30:16,-0.02299679487179608
2019-04-04 09:30:17,-0.01899679487179616
2019-04-04 09:30:18,-0.014996794871796247
2019-04-04 09:30:19,-0.011830128205129506
2019-04-04 09:30:20,-0.008663461538462758
2019-04-04 09:30:21,-0.006163461538462547
2019-04-04 09:30:22,-0.022663461538465213
2019-04-04 09:30:23,-0.00036858974359000457
2019-04-04 09:30:24,0.001169871794871942
2019-04-04 09:30:25,-0.01811137820513086
2019-04-04 09:30:26,-0.006498878205132418
2019-04-04 09:30:27,-0.005498878205131907
2019-04-04 09:30:28,-0.004498878205131396
2019-04-04 09:30:29,-0.003498878205130885
2019-04-04 09:30:30,-0.0032488782051307563
2019-04-04 09:30:31,-0.0022488782051302454
2019-04-04 09:30:32,-0.002748878205129878
2019-04-04 09:30:33,-0.002043750000001142
2019-04-04 09:30:34,-0.0010437500000006275
2019-04-04 09:30:35,-0.000450000000000457
2019-04-04 09:30:36,-0.0007500000000003962
2019-04-04 09:30:37,-0.0007500000000003962
2019-04-04 09:30:38,-0.0007500000000003962
2019-04-04 09:30:39,-0.0007500000000003962
2019-04-04 09:30:40,-1.3877787807814457e-17
2019-04-04 09:30:41,5.8823529418383647e-05
2019-04-04 09:30:42,0.009058823529415883
2019-04-04 09:30:43,0.017308823529420102
2019-04-04 09:30:44,0.01555882352941921
2019-04-04 09:30:45,0.013808823529418313
2019-04-04 09:30:46,0.01180882352941729
2019-04-04 09:30:47,0.009808823529416266
2019-04-04 09:30:48,0.008237394957986893
2019-04-04 09:30:49,0.006987394957986254
2019-04-04 09:30:50,0.005737394957985614
2019-04-04 09:30:51,-0.005721428571431514
2019-04-04 09:30:52,-0.00612142857143172
2019-04-04 09:30:53,-0.005771428571431543
2019-04-04 09:30:54,-0.005021428571431161
2019-04-04 09:30:55,-0.0042714285714307715
2019-04-04 09:30:56,-0.003271428571430264
2019-04-04 09:30:57,-0.0022714285714297497
2019-04-04 09:30:58,-0.0017000000000008883
2019-04-04 09:30:59,-0.0014500000000007632
2019-04-04 09:31:00,-0.0012000000000006346
2019-04-04 09:31:01,-0.0008000000000004288
2019-04-04 09:31:02,-0.0004000000000002231
2019-04-04 09:31:03,-1.734723475976807e-17
2019-04-04 09:31:04,-0.008999999999998225
2019-04-04 09:31:05,-0.007999999999998425
2019-04-04 09:31:06,-0.006999999999998625
2019-04-04 09:31:07,-0.015499999999996832
2019-04-04 09:31:08,-0.01349999999999723
2019-04-04 09:31:09,-0.01149999999999763
2019-04-04 09:31:10,-0.0004999999999998166
2019-04-04 09:31:11,-0.008633333333338399
2019-04-04 09:31:12,0.0028212121212054866
2019-04-04 09:31:13,0.004350623885918628
2019-04-04 09:31:14,-0.004856272665810391
2019-04-04 09:31:15,-0.0038562726658098786
2019-04-04 09:31:16,-0.0028562726658093677
2019-04-04 09:31:17,-0.0023562726658088572
2019-04-04 09:31:18,-0.002356272665808146
2019-04-04 09:31:19,-0.0023562726658074348
2019-04-04 09:31:20,-0.0013562726658069239
2019-04-04 09:31:21,-0.001222939332473142
2019-04-04 09:31:22,-0.0006774847870187062
2019-04-04 09:31:23,-0.00020689655172443158
2019-04-04 09:31:24,-1.5612511283791264e-17
2019-04-04 09:31:25,0.00945652173913538
2019-04-04 09:31:26,0.008930205949654695
2019-04-04 09:31:27,0.0169302059496595
2019-04-04 09:31:28,0.014930205949659187
2019-04-04 09:31:29,0.012930205949658873
2019-04-04 09:31:30,0.020263539282990038
2019-04-04 09:31:31,0.007863539282991792
2019-04-04 09:31:32,0.005463539282991557
2019-04-04 09:31:33,0.003213539282991295
2019-04-04 09:31:34,0.0009635392829910328
2019-04-04 09:31:35,-0.0007429824561395112
2019-04-04 09:31:36,-0.0024666666666661938
2019-04-04 09:31:37,-0.0024666666666661938
2019-04-04 09:31:38,-0.0024666666666661938
2019-04-04 09:31:39,-0.011799999999997673
2019-04-04 09:31:40,-0.019666666666662773
2019-04-04 09:31:41,-0.01726666666666325
2019-04-04 09:31:42,-0.005533333333332245
2019-04-04 09:31:43,-0.003949999999999225
2019-04-04 09:31:44,-0.012250000000004323
2019-04-04 09:31:45,-0.010333333333337327
2019-04-04 09:31:46,-0.008476190476194127
2019-04-04 09:31:47,-0.00686904761905088
2019-04-04 09:31:48,-0.005261904761907632
2019-04-04 09:31:49,-0.004321428571430919
2019-04-04 09:31:50,-0.0037880952380969814
2019-04-04 09:31:51,0.005484632034629159
2019-04-04 09:31:52,-0.0038487012987016064
2019-04-04 09:31:53,-0.003182034632034361
2019-04-04 09:31:54,-0.002632034632034116
2019-04-04 09:31:55,-0.002298701298700849
2019-04-04 09:31:56,0.00745129870129721
2019-04-04 09:31:57,-0.002455844155843675
2019-04-04 09:31:58,-0.0020923987776924856
2019-04-04 09:31:59,-0.0016995416348354227
2019-04-04 09:32:00,-0.0019922245616647016
2019-04-04 09:32:01,0.008415048165612832
2019-04-04 09:32:02,0.0074150481656123195
2019-04-04 09:32:03,0.006415048165611809
2019-04-04 09:32:04,0.005415048165611298
2019-04-04 09:32:05,-0.00483495183439377
2019-04-04 09:32:06,-0.004442094691536705
2019-04-04 09:32:07,-0.004142094691536766
2019-04-04 09:32:08,-0.004112682926830891
2019-04-04 09:32:09,0.004887317073173714
2019-04-04 09:32:10,-0.005034285714287845
2019-04-04 09:32:11,-0.004928571428573402
2019-04-04 09:32:12,0.0055714285714252194
2019-04-04 09:32:13,0.005571428571425929
2019-04-04 09:32:14,0.00557142857142664
2019-04-04 09:32:15,0.004821428571426789
2019-04-04 09:32:16,0.004071428571426939
2019-04-04 09:32:17,0.003071428571427136
2019-04-04 09:32:18,-0.007319875776397068
2019-04-04 09:32:19,0.0026801242236080478
2019-04-04 09:32:20,0.0018944099378932593
2019-04-04 09:32:21,0.0011086956521784708
2019-04-04 09:32:22,-0.009319015191193387
2019-04-04 09:32:23,0.0011425232703422827
2019-04-04 09:32:24,0.0016040617318799424
2019-04-04 09:32:25,0.0016646677924782166
2019-04-04 09:32:26,0.0018646677924781772
2019-04-04 09:32:27,0.010941590869405899
