h_m_s,HSD
2019-04-04 09:30:00,0.0
2019-04-04 09:30:01,0.0
2019-04-04 09:30:02,0.0
2019-04-04 09:30:03,0.0
2019-04-04 09:30:04,0.0
2019-04-04 09:30:05,0.0
2019-04-04 09:30:06,0.0
2019-04-04 09:30:07,0.0
2019-04-04 09:30:08,0.0
2019-04-04 09:30:09,0.0
2019-04-04 09:30:10,0.0
2019-04-04 09:30:11,0.0
2019-04-04 09:30:12,0.0
2019-04-04 09:30:13,0.0
2019-04-04 09:30:14,0.0
2019-04-04 09:30:15,0.0
2019-04-04 09:30:16,0.0
2019-04-04 09:30:17,1300.0049591253628
2019-04-04 09:30:18,650.001239778976
2019-04-04 09:30:19,325.0003099444484
2019-04-04 09:30:20,162.50007748607516
2019-04-04 09:30:21,81.25001937151417
2019-04-04 09:30:22,40.62500484287796
2019-04-04 09:30:23,20.312501210719418
2019-04-04 09:30:24,10.156250302679846
2019-04-04 09:30:25,5.07812507566996
2019-04-04 09:30:26,2.53906251891749
2019-04-04 09:30:27,1.2695312547293724
2019-04-04 09:30:28,0.6347656261823431
2019-04-04 09:30:29,0.3173828127955858
2019-04-04 09:30:30,0.15869140632389644
2019-04-04 09:30:31,0.07934570314347411
2019-04-04 09:30:32,0.03967285156711853
2019-04-04 09:30:33,0.019836425782404632
2019-04-04 09:30:34,0.009918212890913658
2019-04-04 09:30:35,0.0049591064453846645
2019-04-04 09:30:36,0.002479553222674291
2019-04-04 09:30:37,0.0012397766113326353
2019-04-04 09:30:38,0.0006198883056651901
2019-04-04 09:30:39,0.00030994415283231314
2019-04-04 09:30:40,0.0001549720764160861
2019-04-04 09:30:41,7.748603820802543e-05
2019-04-04 09:30:42,3.874301910400831e-05
2019-04-04 09:30:43,1.9371509552003054e-05
2019-04-04 09:30:44,9.685754776001253e-06
2019-04-04 09:30:45,4.842877388000557e-06
2019-04-04 09:30:46,2.4214386940002615e-06
2019-04-04 09:30:47,1.2107193470001263e-06
2019-04-04 09:30:48,6.053596735000621e-07
2019-04-04 09:30:49,3.026798367500308e-07
2019-04-04 09:30:50,1.5133991837501534e-07
2019-04-04 09:30:51,7.566995918750764e-08
2019-04-04 09:30:52,3.783497959375382e-08
2019-04-04 09:30:53,1.8917489796876907e-08
2019-04-04 09:30:54,9.458744898438454e-09
2019-04-04 09:30:55,4.729372449219227e-09
2019-04-04 09:30:56,2.3646862246096134e-09
2019-04-04 09:30:57,1.1823431123048067e-09
2019-04-04 09:30:58,5.911715561524034e-10
2019-04-04 09:30:59,2.955857780762017e-10
2019-04-04 09:31:00,1.4779288903810084e-10
2019-04-04 09:31:01,7.389644451905042e-11
2019-04-04 09:31:02,3.694822225952521e-11
2019-04-04 09:31:03,1.8474111129762605e-11
2019-04-04 09:31:04,9.237055564881302e-12
2019-04-04 09:31:05,4.618527782440651e-12
2019-04-04 09:31:06,2.3092638912203256e-12
2019-04-04 09:31:07,1.1546319456101628e-12
2019-04-04 09:31:08,5.773159728050814e-13
2019-04-04 09:31:09,2.886579864025407e-13
2019-04-04 09:31:10,1.4432899320127035e-13
2019-04-04 09:31:11,7.216449660063518e-14
2019-04-04 09:31:12,3.608224830031759e-14
2019-04-04 09:31:13,1.8041124150158794e-14
2019-04-04 09:31:14,9.020562075079397e-15
2019-04-04 09:31:15,4.5102810375396984e-15
2019-04-04 09:31:16,2.2551405187698492e-15
2019-04-04 09:31:17,1.1275702593849246e-15
2019-04-04 09:31:18,5.637851296924623e-16
2019-04-04 09:31:19,2.8189256484623115e-16
2019-04-04 09:31:20,1.4094628242311558e-16
2019-04-04 09:31:21,7.047314121155779e-17
2019-04-04 09:31:22,3.5236570605778894e-17
2019-04-04 09:31:23,1.7618285302889447e-17
