h_m_s,CVE
2019-04-04 09:30:00,-700.0
2019-04-04 09:30:01,-1033.3333333333333
2019-04-04 09:30:02,-442.85714285714283
2019-04-04 09:30:03,-206.66666666666666
2019-04-04 09:30:04,-100.0
2019-04-04 09:30:05,-49.20634920634921
2019-04-04 09:30:06,-24.409448818897637
2019-04-04 09:30:07,-12.156862745098039
2019-04-04 09:30:08,-6.066536203522505
2019-04-04 09:30:09,-3.0303030303030303
2019-04-04 09:30:10,448.7054225696141
2019-04-04 09:30:11,174.28571428571428
2019-04-04 09:30:12,187.1444268099133
2019-04-04 09:30:13,93.5665018616859
2019-04-04 09:30:14,46.781823175756095
2019-04-04 09:30:15,23.390554665445944
2019-04-04 09:30:16,11.695188104157289
2019-04-04 09:30:17,5.84757174519251
2019-04-04 09:30:18,2.9237802959066315
2019-04-04 09:30:19,1.4618887537848986
2019-04-04 09:30:20,0.7309440283508436
2019-04-04 09:30:21,0.3654719270400827
2019-04-04 09:30:22,0.18273594173621438
2019-04-04 09:30:23,0.0913679654221514
2019-04-04 09:30:24,0.045683981349586886
2019-04-04 09:30:25,0.02284199033442125
2019-04-04 09:30:26,0.01142099508211758
2019-04-04 09:30:27,0.005710497519785529
2019-04-04 09:30:28,0.0028552487545744493
2019-04-04 09:30:29,0.0014276243759576458
2019-04-04 09:30:30,50.00071383547071
2019-04-04 09:30:31,25.000356911914505
2019-04-04 09:30:32,12.500178454502041
2019-04-04 09:30:33,6.2500892268872175
2019-04-04 09:30:34,3.125044613352658
2019-04-04 09:30:35,1.5625223066535912
2019-04-04 09:30:36,0.7812611533211112
2019-04-04 09:30:37,0.3906305766591345
2019-04-04 09:30:38,0.19531528832921197
2019-04-04 09:30:39,0.09765764416451717
2019-04-04 09:30:40,0.04882882208223638
2019-04-04 09:30:41,0.024414411041112638
2019-04-04 09:30:42,0.012207205520554931
2019-04-04 09:30:43,0.006103602760277119
2019-04-04 09:30:44,0.0030518013801384726
2019-04-04 09:30:45,0.0015259006900692146
2019-04-04 09:30:46,0.0007629503450346019
2019-04-04 09:30:47,0.0003814751725172996
2019-04-04 09:30:48,0.00019073758625864947
2019-04-04 09:30:49,9.536879312932464e-05
2019-04-04 09:30:50,4.76843965646623e-05
2019-04-04 09:30:51,2.3842198282331146e-05
2019-04-04 09:30:52,1.1921099141165571e-05
2019-04-04 09:30:53,5.960549570582785e-06
2019-04-04 09:30:54,2.9802747852913924e-06
2019-04-04 09:30:55,1.4901373926456962e-06
2019-04-04 09:30:56,7.450686963228481e-07
2019-04-04 09:30:57,3.7253434816142406e-07
2019-04-04 09:30:58,1.8626717408071203e-07
2019-04-04 09:30:59,9.313358704035601e-08
2019-04-04 09:31:00,4.656679352017801e-08
2019-04-04 09:31:01,2.3283396760089003e-08
2019-04-04 09:31:02,1.1641698380044502e-08
2019-04-04 09:31:03,5.820849190022251e-09
2019-04-04 09:31:04,2.9104245950111254e-09
2019-04-04 09:31:05,1.4552122975055627e-09
2019-04-04 09:31:06,7.276061487527814e-10
2019-04-04 09:31:07,3.638030743763907e-10
2019-04-04 09:31:08,1.8190153718819534e-10
2019-04-04 09:31:09,9.095076859409767e-11
2019-04-04 09:31:10,4.5475384297048835e-11
2019-04-04 09:31:11,2.2737692148524417e-11
2019-04-04 09:31:12,1.1368846074262209e-11
2019-04-04 09:31:13,5.684423037131104e-12
2019-04-04 09:31:14,350.00000000000284
2019-04-04 09:31:15,-174.99999999999858
2019-04-04 09:31:16,12.50000000000071
2019-04-04 09:31:17,6.250000000000355
2019-04-04 09:31:18,3.1250000000001776
2019-04-04 09:31:19,1.5625000000000888
2019-04-04 09:31:20,0.7812500000000444
2019-04-04 09:31:21,0.3906250000000222
2019-04-04 09:31:22,0.1953125000000111
2019-04-04 09:31:23,0.09765625000000555
2019-04-04 09:31:24,-49.951171875
2019-04-04 09:31:25,-24.9755859375
2019-04-04 09:31:26,-12.48779296875
2019-04-04 09:31:27,-6.243896484375
2019-04-04 09:31:28,-3.1219482421875
2019-04-04 09:31:29,-1.56097412109375
2019-04-04 09:31:30,-0.780487060546875
2019-04-04 09:31:31,-0.3902435302734375
2019-04-04 09:31:32,-0.19512176513671875
2019-04-04 09:31:33,-0.09756088256835938
2019-04-04 09:31:34,-0.04878044128417969
2019-04-04 09:31:35,-0.024390220642089844
2019-04-04 09:31:36,-0.012195110321044922
2019-04-04 09:31:37,-0.006097555160522461
2019-04-04 09:31:38,-0.0030487775802612305
2019-04-04 09:31:39,149.99847561120987
2019-04-04 09:31:40,74.99923780560493
2019-04-04 09:31:41,37.49961890280247
2019-04-04 09:31:42,118.74980945140123
2019-04-04 09:31:43,59.37490472570062
2019-04-04 09:31:44,79.68745236285031
2019-04-04 09:31:45,39.843726181425154
2019-04-04 09:31:46,19.921863090712577
2019-04-04 09:31:47,9.960931545356289
2019-04-04 09:31:48,4.980465772678144
2019-04-04 09:31:49,2.490232886339072
2019-04-04 09:31:50,1.245116443169536
2019-04-04 09:31:51,-349.37744177841523
2019-04-04 09:31:52,-174.68872088920762
2019-04-04 09:31:53,-87.34436044460381
2019-04-04 09:31:54,-43.672180222301904
2019-04-04 09:31:55,-21.836090111150952
2019-04-04 09:31:56,-10.918045055575476
2019-04-04 09:31:57,-5.459022527787738
2019-04-04 09:31:58,-2.729511263893869
2019-04-04 09:31:59,-1.3647556319469345
2019-04-04 09:32:00,-0.6823778159734672
2019-04-04 09:32:01,-0.3411889079867336
2019-04-04 09:32:02,-0.1705944539933668
2019-04-04 09:32:03,-0.0852972269966834
2019-04-04 09:32:04,-0.0426486134983417
2019-04-04 09:32:05,-0.02132430674917085
2019-04-04 09:32:06,-0.010662153374585426
2019-04-04 09:32:07,-0.005331076687292713
