h_m_s,CNR
2019-04-04 09:30:00,-1000.0
2019-04-04 09:30:01,-866.6666666666666
2019-04-04 09:30:02,-314.2857142857143
2019-04-04 09:30:03,-40.0
2019-04-04 09:30:04,-19.35483870967742
2019-04-04 09:30:05,-9.523809523809524
2019-04-04 09:30:06,-4.724409448818897
2019-04-04 09:30:07,-52.549019607843135
2019-04-04 09:30:08,-927.9843444227006
2019-04-04 09:30:09,-463.5386119257087
2019-04-04 09:30:10,-231.65608207132388
2019-04-04 09:30:11,-115.7997557997558
2019-04-04 09:30:12,-57.89280918080821
2019-04-04 09:30:13,-28.944637734236707
2019-04-04 09:30:14,-14.47187719351787
2019-04-04 09:30:15,-7.235828183413443
2019-04-04 09:30:16,-3.617886489002144
2019-04-04 09:30:17,-1.8089363439038997
2019-04-04 09:30:18,-0.9044664468125283
2019-04-04 09:30:19,-0.4522327921226426
2019-04-04 09:30:20,-0.22611628824057017
2019-04-04 09:30:21,-0.11305811716511659
2019-04-04 09:30:22,-0.05652905184376858
2019-04-04 09:30:23,-0.02826452423718716
2019-04-04 09:30:24,-0.014132261697419336
2019-04-04 09:30:25,-0.007066130743416112
2019-04-04 09:30:26,-0.003533065345384667
2019-04-04 09:30:27,-0.0017665326661114866
2019-04-04 09:30:28,-0.0008832663314105316
2019-04-04 09:30:29,-0.00044163316529396285
2019-04-04 09:30:30,-0.0002208165825441557
2019-04-04 09:30:31,-0.00011040829124637141
2019-04-04 09:30:32,-5.52041456167591e-05
2019-04-04 09:30:33,-2.7602072806772897e-05
2019-04-04 09:30:34,-1.3801036402984785e-05
2019-04-04 09:30:35,-6.900518201391977e-06
2019-04-04 09:30:36,-3.4502591006708845e-06
2019-04-04 09:30:37,-1.7251295503291664e-06
2019-04-04 09:30:38,-8.625647751630142e-07
2019-04-04 09:30:39,-200.0000004314643
2019-04-04 09:30:40,-100.00000021568667
2019-04-04 09:30:41,-50.000000107831966
2019-04-04 09:30:42,-25.00000005391314
2019-04-04 09:30:43,-12.50000002695586
2019-04-04 09:30:44,-6.250000013477752
2019-04-04 09:30:45,-3.1250000067388317
2019-04-04 09:30:46,-1.5625000033694048
2019-04-04 09:30:47,-0.7812500016846996
2019-04-04 09:30:48,-0.39062500084234913
2019-04-04 09:30:49,-0.19531250042117437
2019-04-04 09:30:50,-0.09765625021058714
2019-04-04 09:30:51,-0.048828125105293566
2019-04-04 09:30:52,-0.02441406255264678
2019-04-04 09:30:53,-0.012207031276323388
2019-04-04 09:30:54,-0.006103515638161694
2019-04-04 09:30:55,-0.003051757819080847
2019-04-04 09:30:56,-0.0015258789095404235
2019-04-04 09:30:57,-0.0007629394547702117
2019-04-04 09:30:58,-0.00038146972738510587
2019-04-04 09:30:59,-0.00019073486369255294
2019-04-04 09:31:00,-9.536743184627647e-05
2019-04-04 09:31:01,-4.7683715923138234e-05
2019-04-04 09:31:02,-2.3841857961569117e-05
2019-04-04 09:31:03,-1.1920928980784559e-05
2019-04-04 09:31:04,-5.960464490392279e-06
2019-04-04 09:31:05,149.99999701976776
2019-04-04 09:31:06,74.99999850988388
2019-04-04 09:31:07,37.49999925494194
2019-04-04 09:31:08,-281.25000037252903
2019-04-04 09:31:09,-340.6250001862645
2019-04-04 09:31:10,-320.31250009313226
2019-04-04 09:31:11,-160.15625004656613
2019-04-04 09:31:12,-80.07812502328306
2019-04-04 09:31:13,-40.03906251164153
2019-04-04 09:31:14,-20.019531255820766
2019-04-04 09:31:15,-10.009765627910383
2019-04-04 09:31:16,-5.0048828139551915
2019-04-04 09:31:17,-2.5024414069775958
2019-04-04 09:31:18,-1.2512207034887979
2019-04-04 09:31:19,-0.6256103517443989
2019-04-04 09:31:20,-50.3128051758722
2019-04-04 09:31:21,-75.1564025879361
2019-04-04 09:31:22,-37.57820129396805
2019-04-04 09:31:23,-18.789100646984025
2019-04-04 09:31:24,-9.394550323492012
2019-04-04 09:31:25,-4.697275161746006
2019-04-04 09:31:26,-2.348637580873003
2019-04-04 09:31:27,-1.1743187904365016
2019-04-04 09:31:28,-0.5871593952182508
2019-04-04 09:31:29,-0.2935796976091254
2019-04-04 09:31:30,-0.1467898488045627
2019-04-04 09:31:31,-0.07339492440228135
2019-04-04 09:31:32,-0.036697462201140674
2019-04-04 09:31:33,-0.018348731100570337
