h_m_s,XSP
2019-04-04 09:30:00,0.0
2019-04-04 09:30:01,0.0
2019-04-04 09:30:02,0.0
2019-04-04 09:30:03,160.0
2019-04-04 09:30:04,77.41935483870968
2019-04-04 09:30:05,38.095238095238095
2019-04-04 09:30:06,18.89763779527559
2019-04-04 09:30:07,9.411764705882353
2019-04-04 09:30:08,4.6966731898238745
2019-04-04 09:30:09,2.346041055718475
2019-04-04 09:30:10,1.172447484123107
2019-04-04 09:30:11,0.5860805860805861
2019-04-04 09:30:12,0.29300451715297277
2019-04-04 09:30:13,0.14649331624244644
2019-04-04 09:30:14,0.07324442274239326
2019-04-04 09:30:15,0.036621652552071414
2019-04-04 09:30:16,0.018310686574452013
2019-04-04 09:30:17,0.009155308362229775
2019-04-04 09:30:18,0.00457764544991579
2019-04-04 09:30:19,0.002288820542164366
2019-04-04 09:30:20,0.0011444097253845813
2019-04-04 09:30:21,0.0005722047262679878
2019-04-04 09:30:22,0.0002861023290279304
2019-04-04 09:30:23,0.00014305115598745084
2019-04-04 09:30:24,7.152557586209703e-05
2019-04-04 09:30:25,3.5762787398141434e-05
2019-04-04 09:30:26,1.788139356584395e-05
2019-04-04 09:30:27,8.940696749615284e-06
2019-04-04 09:30:28,4.4703483664809696e-06
2019-04-04 09:30:29,2.2351741811588166e-06
2019-04-04 09:30:30,1.1175870900589913e-06
2019-04-04 09:30:31,5.587935448993914e-07
2019-04-04 09:30:32,1200.0000004190952
2019-04-04 09:30:33,600.000000174623
2019-04-04 09:30:34,300.00000007858034
2019-04-04 09:30:35,150.00000003710738
2019-04-04 09:30:36,75.000000018008
2019-04-04 09:30:37,37.50000000886757
2019-04-04 09:30:38,18.75000000439968
2019-04-04 09:30:39,9.375000002191314
2019-04-04 09:30:40,4.687500001093525
2019-04-04 09:30:41,2.3437500005462297
2019-04-04 09:30:42,1.1718750002729816
2019-04-04 09:30:43,0.5859375001364575
2019-04-04 09:30:44,0.29296875006822043
2019-04-04 09:30:45,0.14648437503410813
2019-04-04 09:30:46,0.07324218751705355
2019-04-04 09:30:47,0.036621093758526645
2019-04-04 09:30:48,0.018310546879263288
2019-04-04 09:30:49,0.009155273439631637
2019-04-04 09:30:50,0.004577636719815816
2019-04-04 09:30:51,0.0022888183599079075
2019-04-04 09:30:52,0.0011444091799539537
2019-04-04 09:30:53,0.0005722045899769768
2019-04-04 09:30:54,0.0002861022949884884
2019-04-04 09:30:55,0.0001430511474942442
2019-04-04 09:30:56,7.15255737471221e-05
2019-04-04 09:30:57,3.576278687356105e-05
2019-04-04 09:30:58,1.7881393436780524e-05
2019-04-04 09:30:59,8.940696718390262e-06
2019-04-04 09:31:00,4.470348359195131e-06
2019-04-04 09:31:01,2.2351741795975655e-06
2019-04-04 09:31:02,1.1175870897987827e-06
2019-04-04 09:31:03,5.587935448993914e-07
2019-04-04 09:31:04,2.793967724496957e-07
2019-04-04 09:31:05,1.3969838622484784e-07
2019-04-04 09:31:06,6.984919311242392e-08
2019-04-04 09:31:07,3.492459655621196e-08
2019-04-04 09:31:08,1.746229827810598e-08
2019-04-04 09:31:09,8.73114913905299e-09
2019-04-04 09:31:10,4.365574569526495e-09
2019-04-04 09:31:11,2.1827872847632475e-09
2019-04-04 09:31:12,1.0913936423816238e-09
2019-04-04 09:31:13,5.456968211908119e-10
2019-04-04 09:31:14,2.7284841059540594e-10
2019-04-04 09:31:15,1.3642420529770297e-10
2019-04-04 09:31:16,6.821210264885149e-11
2019-04-04 09:31:17,3.410605132442574e-11
2019-04-04 09:31:18,1.705302566221287e-11
2019-04-04 09:31:19,8.526512831106436e-12
2019-04-04 09:31:20,4.263256415553218e-12
2019-04-04 09:31:21,2.131628207776609e-12
