h_m_s,G
2019-04-04 09:30:00,-2800.0
2019-04-04 09:30:01,-1200.0
2019-04-04 09:30:02,-514.2857142857143
2019-04-04 09:30:03,-240.00000000000003
2019-04-04 09:30:04,-116.12903225806453
2019-04-04 09:30:05,-615.8730158730159
2019-04-04 09:30:06,-1716.5354330708662
2019-04-04 09:30:07,-854.9019607843137
2019-04-04 09:30:08,-426.61448140900194
2019-04-04 09:30:09,-213.09872922776148
2019-04-04 09:30:10,3295.1636541279922
2019-04-04 09:30:11,146.8131868131868
2019-04-04 09:30:12,123.4037358075937
2019-04-04 09:30:13,111.7011536348654
2019-04-04 09:30:14,-694.1740165410322
2019-04-04 09:30:15,-1047.0923933775846
2019-04-04 09:30:16,-523.5422023178278
2019-04-04 09:30:17,-261.77010257760077
2019-04-04 09:30:18,-180.88489701251413
2019-04-04 09:30:19,-90.44236225353455
2019-04-04 09:30:20,-45.2211595636175
2019-04-04 09:30:21,-22.61057439102516
2019-04-04 09:30:22,-11.305285847817164
2019-04-04 09:30:23,-5.652642586984789
2019-04-04 09:30:24,-2.8263212092614536
2019-04-04 09:30:25,-1.4131605835729923
2019-04-04 09:30:26,-0.7065802865220627
2019-04-04 09:30:27,49.64671004431959
2019-04-04 09:30:28,24.823354975922694
2019-04-04 09:30:29,12.411677476402073
2019-04-04 09:30:30,-93.79416131125491
2019-04-04 09:30:31,-46.89708064470838
2019-04-04 09:30:32,-23.44854031962442
2019-04-04 09:30:33,-11.724270159129768
2019-04-04 09:30:34,-5.862135079394273
2019-04-04 09:30:35,-2.931067539654484
2019-04-04 09:30:36,-1.465533769816579
2019-04-04 09:30:37,-0.7327668849056236
2019-04-04 09:30:38,-0.3663834424521454
2019-04-04 09:30:39,-0.18319172122590607
2019-04-04 09:30:40,-0.09159586061291138
2019-04-04 09:30:41,-0.04579793030644528
2019-04-04 09:30:42,-0.022898965153220034
2019-04-04 09:30:43,-0.011449482576609367
2019-04-04 09:30:44,-0.005724741288304521
2019-04-04 09:30:45,-0.0028623706441522198
2019-04-04 09:30:46,-0.0014311853220760997
2019-04-04 09:30:47,-0.0007155926610380472
2019-04-04 09:30:48,-0.000357796330519023
2019-04-04 09:30:49,-0.00017889816525951135
2019-04-04 09:30:50,-8.944908262975563e-05
2019-04-04 09:30:51,-4.4724541314877804e-05
2019-04-04 09:30:52,-2.2362270657438902e-05
2019-04-04 09:30:53,-1.118113532871945e-05
2019-04-04 09:30:54,-5.590567664359725e-06
2019-04-04 09:30:55,-2.7952838321798623e-06
