h_m_s,transaction_spread
2019-04-04 09:30:00,-2200.0
2019-04-04 09:30:01,-400.0
2019-04-04 09:30:02,-400.0
2019-04-04 09:30:03,-400.0
2019-04-04 09:30:04,-400.0
2019-04-04 09:30:05,-400.0
2019-04-04 09:30:06,-400.0
2019-04-04 09:30:07,-400.0
2019-04-04 09:30:08,-600.0
2019-04-04 09:30:09,-600.0
2019-04-04 09:30:10,-600.0
2019-04-04 09:30:11,900.0
2019-04-04 09:30:12,900.0
2019-04-04 09:30:13,900.0
2019-04-04 09:30:14,900.0
2019-04-04 09:30:15,900.0
2019-04-04 09:30:16,900.0
2019-04-04 09:30:17,900.0
2019-04-04 09:30:18,900.0
2019-04-04 09:30:19,900.0
2019-04-04 09:30:20,900.0
2019-04-04 09:30:21,900.0
2019-04-04 09:30:22,900.0
2019-04-04 09:30:23,900.0
2019-04-04 09:30:24,800.0
2019-04-04 09:30:25,800.0
2019-04-04 09:30:26,-600.0
2019-04-04 09:30:27,-600.0
2019-04-04 09:30:28,-600.0
2019-04-04 09:30:29,-600.0
2019-04-04 09:30:30,-600.0
2019-04-04 09:30:31,-600.0
2019-04-04 09:30:32,-600.0
2019-04-04 09:30:33,-600.0
2019-04-04 09:30:34,-600.0
2019-04-04 09:30:35,-600.0
2019-04-04 09:30:36,-600.0
2019-04-04 09:30:37,-600.0
2019-04-04 09:30:38,-600.0
2019-04-04 09:30:39,-600.0
2019-04-04 09:30:40,-600.0
2019-04-04 09:30:41,-400.0
2019-04-04 09:30:42,-400.0
2019-04-04 09:30:43,-400.0
2019-04-04 09:30:44,-400.0
2019-04-04 09:30:45,-400.0
2019-04-04 09:30:46,-400.0
2019-04-04 09:30:47,-400.0
2019-04-04 09:30:48,-400.0
2019-04-04 09:30:49,-400.0
2019-04-04 09:30:50,-400.0
2019-04-04 09:30:51,-400.0
2019-04-04 09:30:52,-400.0
2019-04-04 09:30:53,-400.0
2019-04-04 09:30:54,-400.0
2019-04-04 09:30:55,-400.0
2019-04-04 09:30:56,-400.0
2019-04-04 09:30:57,-400.0
2019-04-04 09:30:58,-400.0
2019-04-04 09:30:59,-400.0
2019-04-04 09:31:00,-400.0
2019-04-04 09:31:01,-400.0
2019-04-04 09:31:02,-400.0
2019-04-04 09:31:03,-400.0
2019-04-04 09:31:04,-400.0
2019-04-04 09:31:05,-400.0
2019-04-04 09:31:06,-400.0
2019-04-04 09:31:07,-400.0
2019-04-04 09:31:08,-500.0
2019-04-04 09:31:09,-500.0
2019-04-04 09:31:10,-500.0
2019-04-04 09:31:11,200.0
2019-04-04 09:31:12,400.0
2019-04-04 09:31:13,800.0
2019-04-04 09:31:14,500.0
2019-04-04 09:31:15,500.0
2019-04-04 09:31:16,500.0
2019-04-04 09:31:17,500.0
2019-04-04 09:31:18,500.0
2019-04-04 09:31:19,500.0
2019-04-04 09:31:20,500.0
2019-04-04 09:31:21,500.0
2019-04-04 09:31:22,500.0
2019-04-04 09:31:23,500.0
2019-04-04 09:31:24,500.0
2019-04-04 09:31:25,500.0
2019-04-04 09:31:26,500.0
2019-04-04 09:31:27,500.0
2019-04-04 09:31:28,500.0
2019-04-04 09:31:29,500.0
2019-04-04 09:31:30,500.0
2019-04-04 09:31:31,500.0
2019-04-04 09:31:32,500.0
2019-04-04 09:31:33,500.0
2019-04-04 09:31:34,500.0
2019-04-04 09:31:35,500.0
2019-04-04 09:31:36,500.0
2019-04-04 09:31:37,500.0
2019-04-04 09:31:38,500.0
2019-04-04 09:31:39,500.0
2019-04-04 09:31:40,500.0
2019-04-04 09:31:41,500.0
2019-04-04 09:31:42,500.0
2019-04-04 09:31:43,500.0
2019-04-04 09:31:44,500.0
2019-04-04 09:31:45,500.0
2019-04-04 09:31:46,500.0
2019-04-04 09:31:47,500.0
2019-04-04 09:31:48,500.0
2019-04-04 09:31:49,500.0
2019-04-04 09:31:50,-400.0
2019-04-04 09:31:51,-6100.0
2019-04-04 09:31:52,-6100.0
2019-04-04 09:31:53,-6100.0
2019-04-04 09:31:54,-6100.0
2019-04-04 09:31:55,-6100.0
2019-04-04 09:31:56,-6100.0
2019-04-04 09:31:57,-6100.0
2019-04-04 09:31:58,-6100.0
2019-04-04 09:31:59,-6100.0
2019-04-04 09:32:00,-6200.0
2019-04-04 09:32:01,-100.0
2019-04-04 09:32:02,-100.0
2019-04-04 09:32:03,-100.0
2019-04-04 09:32:04,-100.0
2019-04-04 09:32:05,-100.0
2019-04-04 09:32:06,-100.0
2019-04-04 09:32:07,-100.0
2019-04-04 09:32:08,-100.0
2019-04-04 09:32:09,-100.0
2019-04-04 09:32:10,-100.0
2019-04-04 09:32:11,-100.0
2019-04-04 09:32:12,-100.0
2019-04-04 09:32:13,-100.0
2019-04-04 09:32:14,-100.0
2019-04-04 09:32:15,-100.0
2019-04-04 09:32:16,-100.0
2019-04-04 09:32:17,-100.0
2019-04-04 09:32:18,-100.0
2019-04-04 09:32:19,-100.0
2019-04-04 09:32:20,-100.0
2019-04-04 09:32:21,-100.0
2019-04-04 09:32:22,-100.0
2019-04-04 09:32:23,-100.0
2019-04-04 09:32:24,-100.0
2019-04-04 09:32:25,-100.0
2019-04-04 09:32:26,-100.0
2019-04-04 09:32:27,-100.0
2019-04-04 09:32:28,-100.0
2019-04-04 09:32:29,-100.0
2019-04-04 09:32:30,-100.0
2019-04-04 09:32:31,-100.0
2019-04-04 09:32:32,-100.0
2019-04-04 09:32:33,-100.0
2019-04-04 09:32:34,-100.0
2019-04-04 09:32:35,-100.0
2019-04-04 09:32:36,-100.0
2019-04-04 09:32:37,-100.0
2019-04-04 09:32:38,-100.0
2019-04-04 09:32:39,-1900.0
2019-04-04 09:32:40,-1900.0
2019-04-04 09:32:41,-1200.0
2019-04-04 09:32:42,-1200.0
2019-04-04 09:32:43,-1200.0
2019-04-04 09:32:44,-1200.0
2019-04-04 09:32:45,-1200.0
2019-04-04 09:32:46,-900.0
2019-04-04 09:32:47,-900.0
2019-04-04 09:32:48,-900.0
2019-04-04 09:32:49,-900.0
2019-04-04 09:32:50,-900.0
2019-04-04 09:32:51,-900.0
2019-04-04 09:32:52,1600.0
2019-04-04 09:32:53,1600.0
2019-04-04 09:32:54,1600.0
2019-04-04 09:32:55,1600.0
2019-04-04 09:32:56,1600.0
2019-04-04 09:32:57,1600.0
2019-04-04 09:32:58,1600.0
2019-04-04 09:32:59,1600.0
2019-04-04 09:33:00,1600.0
2019-04-04 09:33:01,1600.0
2019-04-04 09:33:02,1600.0
2019-04-04 09:33:03,1600.0
2019-04-04 09:33:04,1600.0
2019-04-04 09:33:05,1600.0
2019-04-04 09:33:06,1600.0
2019-04-04 09:33:07,1600.0
2019-04-04 09:33:08,1600.0
2019-04-04 09:33:09,1300.0
2019-04-04 09:33:10,1300.0
2019-04-04 09:33:11,1300.0
2019-04-04 09:33:12,1300.0
2019-04-04 09:33:13,1300.0
2019-04-04 09:33:14,1300.0
2019-04-04 09:33:15,1300.0
2019-04-04 09:33:16,1300.0
2019-04-04 09:33:17,1100.0
2019-04-04 09:33:18,-300.0
2019-04-04 09:33:19,-300.0
2019-04-04 09:33:20,-300.0
2019-04-04 09:33:21,-300.0
2019-04-04 09:33:22,-300.0
2019-04-04 09:33:23,-500.0
2019-04-04 09:33:24,-500.0
2019-04-04 09:33:25,-500.0
2019-04-04 09:33:26,-500.0
2019-04-04 09:33:27,-500.0
2019-04-04 09:33:28,-500.0
2019-04-04 09:33:29,-500.0
2019-04-04 09:33:30,-500.0
2019-04-04 09:33:31,-500.0
2019-04-04 09:33:32,-500.0
2019-04-04 09:33:33,-400.0
2019-04-04 09:33:34,-400.0
2019-04-04 09:33:35,-400.0
2019-04-04 09:33:36,-400.0
2019-04-04 09:33:37,-400.0
2019-04-04 09:33:38,-400.0
2019-04-04 09:33:39,-400.0
2019-04-04 09:33:40,-400.0
2019-04-04 09:33:41,-400.0
2019-04-04 09:33:42,-400.0
2019-04-04 09:33:43,-400.0
2019-04-04 09:33:44,-400.0
2019-04-04 09:33:45,-400.0
2019-04-04 09:33:46,-400.0
2019-04-04 09:33:47,-400.0
2019-04-04 09:33:48,-400.0
2019-04-04 09:33:49,-400.0
2019-04-04 09:33:50,-400.0
2019-04-04 09:33:51,-400.0
2019-04-04 09:33:52,-400.0
2019-04-04 09:33:53,-400.0
2019-04-04 09:33:54,-400.0
2019-04-04 09:33:55,-400.0
2019-04-04 09:33:56,-400.0
2019-04-04 09:33:57,-400.0
2019-04-04 09:33:58,-400.0
2019-04-04 09:33:59,-400.0
2019-04-04 09:34:00,-400.0
2019-04-04 09:34:01,-400.0
2019-04-04 09:34:02,-400.0
2019-04-04 09:34:03,-300.0
2019-04-04 09:34:04,-300.0
2019-04-04 09:34:05,-300.0
2019-04-04 09:34:06,-1300.0
2019-04-04 09:34:07,500.0
2019-04-04 09:34:08,500.0
2019-04-04 09:34:09,500.0
2019-04-04 09:34:10,500.0
2019-04-04 09:34:11,500.0
2019-04-04 09:34:12,300.0
2019-04-04 09:34:13,-900.0
2019-04-04 09:34:14,-900.0
2019-04-04 09:34:15,-900.0
2019-04-04 09:34:16,-900.0
2019-04-04 09:34:17,-900.0
2019-04-04 09:34:18,-900.0
2019-04-04 09:34:19,-900.0
2019-04-04 09:34:20,-900.0
2019-04-04 09:34:21,-900.0
2019-04-04 09:34:22,-900.0
2019-04-04 09:34:23,-900.0
2019-04-04 09:34:24,-1000.0
2019-04-04 09:34:25,-1000.0
2019-04-04 09:34:26,-1000.0
2019-04-04 09:34:27,-1000.0
2019-04-04 09:34:28,-1000.0
2019-04-04 09:34:29,-1000.0
2019-04-04 09:34:30,1500.0
2019-04-04 09:34:31,1500.0
2019-04-04 09:34:32,1500.0
2019-04-04 09:34:33,1500.0
2019-04-04 09:34:34,1500.0
2019-04-04 09:34:35,1500.0
2019-04-04 09:34:36,1500.0
2019-04-04 09:34:37,1500.0
2019-04-04 09:34:38,1500.0
2019-04-04 09:34:39,1500.0
2019-04-04 09:34:40,0.0
2019-04-04 09:34:41,-900.0
2019-04-04 09:34:42,-900.0
2019-04-04 09:34:43,-900.0
2019-04-04 09:34:44,-900.0
2019-04-04 09:34:45,-700.0
2019-04-04 09:34:46,1600.0
2019-04-04 09:34:47,2900.0
2019-04-04 09:34:48,2900.0
2019-04-04 09:34:49,2900.0
2019-04-04 09:34:50,2900.0
2019-04-04 09:34:51,2900.0
2019-04-04 09:34:52,-1700.0
2019-04-04 09:34:53,-1700.0
2019-04-04 09:34:54,-1900.0
