h_m_s,transaction_spread
2019-04-04 09:30:00,
2019-04-04 09:30:01,40.0
2019-04-04 09:30:02,200.0
2019-04-04 09:30:03,360.0
2019-04-04 09:30:04,360.0
2019-04-04 09:30:05,560.0
2019-04-04 09:30:06,600.0
2019-04-04 09:30:07,600.0
2019-04-04 09:30:08,600.0
2019-04-04 09:30:09,840.0
2019-04-04 09:30:10,160.0
2019-04-04 09:30:11,160.0
2019-04-04 09:30:12,160.0
2019-04-04 09:30:13,160.0
2019-04-04 09:30:14,220.0
2019-04-04 09:30:15,220.0
2019-04-04 09:30:16,220.0
2019-04-04 09:30:17,180.0
2019-04-04 09:30:18,180.0
2019-04-04 09:30:19,300.0
2019-04-04 09:30:20,300.0
2019-04-04 09:30:21,300.0
2019-04-04 09:30:22,300.0
2019-04-04 09:30:23,340.0
2019-04-04 09:30:24,340.0
2019-04-04 09:30:25,340.0
2019-04-04 09:30:26,340.0
2019-04-04 09:30:27,340.0
2019-04-04 09:30:28,340.0
2019-04-04 09:30:29,100.0
2019-04-04 09:30:30,100.0
2019-04-04 09:30:31,60.0
2019-04-04 09:30:32,180.0
2019-04-04 09:30:33,180.0
2019-04-04 09:30:34,-180.0
2019-04-04 09:30:35,-180.0
2019-04-04 09:30:36,-180.0
2019-04-04 09:30:37,-180.0
2019-04-04 09:30:38,-180.0
2019-04-04 09:30:39,-180.0
2019-04-04 09:30:40,-180.0
2019-04-04 09:30:41,-680.0
2019-04-04 09:30:42,-680.0
2019-04-04 09:30:43,-680.0
2019-04-04 09:30:44,-360.0
2019-04-04 09:30:45,-360.0
2019-04-04 09:30:46,-1040.0
2019-04-04 09:30:47,-1040.0
2019-04-04 09:30:48,-1040.0
2019-04-04 09:30:49,-880.0
2019-04-04 09:30:50,860.0
2019-04-04 09:30:51,860.0
2019-04-04 09:30:52,640.0
2019-04-04 09:30:53,640.0
2019-04-04 09:30:54,640.0
2019-04-04 09:30:55,640.0
2019-04-04 09:30:56,640.0
2019-04-04 09:30:57,640.0
2019-04-04 09:30:58,640.0
2019-04-04 09:30:59,640.0
2019-04-04 09:31:00,640.0
2019-04-04 09:31:01,640.0
2019-04-04 09:31:02,640.0
2019-04-04 09:31:03,640.0
2019-04-04 09:31:04,-280.0
2019-04-04 09:31:05,-280.0
2019-04-04 09:31:06,-280.0
2019-04-04 09:31:07,-280.0
2019-04-04 09:31:08,-280.0
2019-04-04 09:31:09,-280.0
2019-04-04 09:31:10,-220.0
2019-04-04 09:31:11,-240.0
2019-04-04 09:31:12,-920.0
2019-04-04 09:31:13,-160.0
2019-04-04 09:31:14,-160.0
2019-04-04 09:31:15,-160.0
2019-04-04 09:31:16,-180.0
2019-04-04 09:31:17,-180.0
2019-04-04 09:31:18,-700.0
2019-04-04 09:31:19,-340.0
2019-04-04 09:31:20,-520.0
2019-04-04 09:31:21,-1540.0
2019-04-04 09:31:22,80.0
2019-04-04 09:31:23,60.0
2019-04-04 09:31:24,60.0
2019-04-04 09:31:25,-340.0
2019-04-04 09:31:26,-340.0
2019-04-04 09:31:27,-340.0
2019-04-04 09:31:28,-340.0
2019-04-04 09:31:29,-340.0
2019-04-04 09:31:30,-340.0
2019-04-04 09:31:31,0.0
2019-04-04 09:31:32,0.0
2019-04-04 09:31:33,-200.0
2019-04-04 09:31:34,-200.0
2019-04-04 09:31:35,-200.0
2019-04-04 09:31:36,-200.0
2019-04-04 09:31:37,-200.0
2019-04-04 09:31:38,-380.0
2019-04-04 09:31:39,-300.0
2019-04-04 09:31:40,-200.0
2019-04-04 09:31:41,-200.0
2019-04-04 09:31:42,-120.0
2019-04-04 09:31:43,-120.0
2019-04-04 09:31:44,-120.0
2019-04-04 09:31:45,-120.0
2019-04-04 09:31:46,-120.0
2019-04-04 09:31:47,-120.0
2019-04-04 09:31:48,-120.0
2019-04-04 09:31:49,-120.0
2019-04-04 09:31:50,-120.0
2019-04-04 09:31:51,60.0
2019-04-04 09:31:52,60.0
2019-04-04 09:31:53,60.0
2019-04-04 09:31:54,60.0
2019-04-04 09:31:55,60.0
2019-04-04 09:31:56,60.0
2019-04-04 09:31:57,60.0
2019-04-04 09:31:58,60.0
2019-04-04 09:31:59,60.0
2019-04-04 09:32:00,60.0
2019-04-04 09:32:01,-260.0
2019-04-04 09:32:02,-260.0
2019-04-04 09:32:03,-260.0
2019-04-04 09:32:04,-260.0
2019-04-04 09:32:05,-260.0
2019-04-04 09:32:06,-260.0
2019-04-04 09:32:07,-260.0
2019-04-04 09:32:08,-260.0
2019-04-04 09:32:09,-420.0
2019-04-04 09:32:10,220.0
2019-04-04 09:32:11,460.0
