h_m_s,transaction_spread
2019-04-04 09:30:00,-240.0
2019-04-04 09:30:01,-220.0
2019-04-04 09:30:02,-220.0
2019-04-04 09:30:03,-220.0
2019-04-04 09:30:04,-220.0
2019-04-04 09:30:05,-240.0
2019-04-04 09:30:06,-180.0
2019-04-04 09:30:07,-180.0
2019-04-04 09:30:08,-180.0
2019-04-04 09:30:09,-180.0
2019-04-04 09:30:10,640.0
2019-04-04 09:30:11,-120.0
2019-04-04 09:30:12,0.0
2019-04-04 09:30:13,120.0
2019-04-04 09:30:14,-120.0
2019-04-04 09:30:15,-180.0
2019-04-04 09:30:16,-180.0
2019-04-04 09:30:17,-180.0
2019-04-04 09:30:18,-160.0
2019-04-04 09:30:19,-160.0
2019-04-04 09:30:20,-160.0
2019-04-04 09:30:21,-160.0
2019-04-04 09:30:22,-160.0
2019-04-04 09:30:23,-160.0
2019-04-04 09:30:24,-160.0
2019-04-04 09:30:25,-160.0
2019-04-04 09:30:26,-160.0
2019-04-04 09:30:27,-40.0
2019-04-04 09:30:28,-40.0
2019-04-04 09:30:29,-40.0
2019-04-04 09:30:30,60.0
2019-04-04 09:30:31,60.0
2019-04-04 09:30:32,60.0
2019-04-04 09:30:33,60.0
2019-04-04 09:30:34,60.0
2019-04-04 09:30:35,60.0
2019-04-04 09:30:36,60.0
2019-04-04 09:30:37,60.0
2019-04-04 09:30:38,60.0
2019-04-04 09:30:39,60.0
2019-04-04 09:30:40,60.0
2019-04-04 09:30:41,60.0
2019-04-04 09:30:42,60.0
2019-04-04 09:30:43,60.0
2019-04-04 09:30:44,60.0
2019-04-04 09:30:45,60.0
2019-04-04 09:30:46,60.0
2019-04-04 09:30:47,60.0
2019-04-04 09:30:48,60.0
2019-04-04 09:30:49,60.0
2019-04-04 09:30:50,60.0
2019-04-04 09:30:51,60.0
2019-04-04 09:30:52,60.0
2019-04-04 09:30:53,60.0
2019-04-04 09:30:54,60.0
2019-04-04 09:30:55,60.0
2019-04-04 09:30:56,60.0
2019-04-04 09:30:57,60.0
2019-04-04 09:30:58,60.0
2019-04-04 09:30:59,60.0
2019-04-04 09:31:00,60.0
2019-04-04 09:31:01,60.0
2019-04-04 09:31:02,60.0
2019-04-04 09:31:03,60.0
2019-04-04 09:31:04,80.0
2019-04-04 09:31:05,80.0
2019-04-04 09:31:06,320.0
2019-04-04 09:31:07,320.0
2019-04-04 09:31:08,320.0
2019-04-04 09:31:09,320.0
2019-04-04 09:31:10,320.0
2019-04-04 09:31:11,260.0
2019-04-04 09:31:12,180.0
2019-04-04 09:31:13,180.0
2019-04-04 09:31:14,180.0
2019-04-04 09:31:15,180.0
2019-04-04 09:31:16,180.0
2019-04-04 09:31:17,180.0
2019-04-04 09:31:18,-180.0
2019-04-04 09:31:19,-180.0
2019-04-04 09:31:20,-180.0
2019-04-04 09:31:21,-180.0
2019-04-04 09:31:22,-180.0
2019-04-04 09:31:23,-180.0
2019-04-04 09:31:24,-180.0
2019-04-04 09:31:25,-180.0
2019-04-04 09:31:26,-180.0
2019-04-04 09:31:27,-180.0
2019-04-04 09:31:28,-180.0
2019-04-04 09:31:29,-180.0
2019-04-04 09:31:30,-20.0
2019-04-04 09:31:31,-20.0
2019-04-04 09:31:32,-20.0
2019-04-04 09:31:33,-20.0
2019-04-04 09:31:34,-20.0
2019-04-04 09:31:35,-20.0
2019-04-04 09:31:36,-20.0
2019-04-04 09:31:37,-20.0
2019-04-04 09:31:38,-20.0
2019-04-04 09:31:39,-20.0
2019-04-04 09:31:40,-20.0
2019-04-04 09:31:41,-20.0
2019-04-04 09:31:42,-280.0
2019-04-04 09:31:43,-280.0
2019-04-04 09:31:44,-280.0
2019-04-04 09:31:45,-280.0
2019-04-04 09:31:46,-280.0
2019-04-04 09:31:47,-280.0
2019-04-04 09:31:48,-120.0
2019-04-04 09:31:49,-120.0
2019-04-04 09:31:50,-120.0
2019-04-04 09:31:51,-120.0
2019-04-04 09:31:52,-120.0
2019-04-04 09:31:53,-120.0
2019-04-04 09:31:54,-120.0
2019-04-04 09:31:55,-120.0
2019-04-04 09:31:56,-120.0
2019-04-04 09:31:57,-120.0
2019-04-04 09:31:58,-120.0
2019-04-04 09:31:59,-120.0
2019-04-04 09:32:00,-120.0
2019-04-04 09:32:01,-120.0
2019-04-04 09:32:02,-120.0
2019-04-04 09:32:03,-120.0
2019-04-04 09:32:04,-120.0
2019-04-04 09:32:05,-120.0
2019-04-04 09:32:06,-120.0
2019-04-04 09:32:07,-120.0
2019-04-04 09:32:08,-120.0
2019-04-04 09:32:09,-120.0
2019-04-04 09:32:10,-120.0
2019-04-04 09:32:11,-120.0
2019-04-04 09:32:12,-120.0
2019-04-04 09:32:13,-120.0
2019-04-04 09:32:14,-120.0
2019-04-04 09:32:15,-120.0
2019-04-04 09:32:16,-120.0
2019-04-04 09:32:17,-120.0
2019-04-04 09:32:18,-120.0
2019-04-04 09:32:19,-120.0
2019-04-04 09:32:20,-120.0
2019-04-04 09:32:21,-120.0
2019-04-04 09:32:22,-120.0
2019-04-04 09:32:23,-120.0
2019-04-04 09:32:24,-120.0
2019-04-04 09:32:25,-120.0
2019-04-04 09:32:26,-120.0
2019-04-04 09:32:27,-240.0
2019-04-04 09:32:28,-240.0
2019-04-04 09:32:29,-240.0
2019-04-04 09:32:30,-240.0
2019-04-04 09:32:31,-240.0
2019-04-04 09:32:32,-240.0
2019-04-04 09:32:33,-240.0
2019-04-04 09:32:34,-240.0
2019-04-04 09:32:35,-240.0
2019-04-04 09:32:36,-240.0
2019-04-04 09:32:37,-240.0
2019-04-04 09:32:38,-280.0
2019-04-04 09:32:39,-280.0
2019-04-04 09:32:40,-280.0
2019-04-04 09:32:41,-280.0
2019-04-04 09:32:42,-280.0
2019-04-04 09:32:43,-280.0
2019-04-04 09:32:44,-140.0
2019-04-04 09:32:45,-240.0
2019-04-04 09:32:46,-240.0
2019-04-04 09:32:47,-240.0
2019-04-04 09:32:48,-240.0
2019-04-04 09:32:49,-240.0
2019-04-04 09:32:50,-240.0
2019-04-04 09:32:51,-240.0
2019-04-04 09:32:52,-240.0
2019-04-04 09:32:53,-240.0
2019-04-04 09:32:54,-240.0
2019-04-04 09:32:55,-240.0
2019-04-04 09:32:56,-240.0
2019-04-04 09:32:57,-240.0
2019-04-04 09:32:58,-260.0
2019-04-04 09:32:59,-440.0
2019-04-04 09:33:00,-440.0
2019-04-04 09:33:01,-440.0
2019-04-04 09:33:02,-440.0
2019-04-04 09:33:03,-440.0
2019-04-04 09:33:04,-440.0
2019-04-04 09:33:05,-440.0
2019-04-04 09:33:06,-440.0
