h_m_s,ENB
2019-04-04 09:30:00,49.21
2019-04-04 09:30:01,49.225
2019-04-04 09:30:02,49.225
2019-04-04 09:30:03,49.205
2019-04-04 09:30:04,49.205
2019-04-04 09:30:05,49.195
2019-04-04 09:30:06,49.195
2019-04-04 09:30:07,49.195
2019-04-04 09:30:08,49.19
2019-04-04 09:30:09,49.19
2019-04-04 09:30:10,49.19
2019-04-04 09:30:11,49.19
2019-04-04 09:30:12,49.2
2019-04-04 09:30:13,49.209999999999994
2019-04-04 09:30:14,49.22
2019-04-04 09:30:15,49.225
2019-04-04 09:30:16,49.225
2019-04-04 09:30:17,49.225
2019-04-04 09:30:18,49.22
2019-04-04 09:30:19,49.22
2019-04-04 09:30:20,49.224999999999994
2019-04-04 09:30:21,49.22
2019-04-04 09:30:22,49.22
2019-04-04 09:30:23,49.230000000000004
2019-04-04 09:30:24,49.22
2019-04-04 09:30:25,49.22
2019-04-04 09:30:26,49.22
2019-04-04 09:30:27,49.22
2019-04-04 09:30:28,49.22
2019-04-04 09:30:29,49.22
2019-04-04 09:30:30,49.22
2019-04-04 09:30:31,49.22
2019-04-04 09:30:32,49.21
2019-04-04 09:30:33,49.21
2019-04-04 09:30:34,49.21
2019-04-04 09:30:35,49.21
2019-04-04 09:30:36,49.21
2019-04-04 09:30:37,49.21
2019-04-04 09:30:38,49.21
2019-04-04 09:30:39,49.224999999999994
2019-04-04 09:30:40,49.224999999999994
2019-04-04 09:30:41,49.224999999999994
2019-04-04 09:30:42,49.224999999999994
2019-04-04 09:30:43,49.215
2019-04-04 09:30:44,49.22
2019-04-04 09:30:45,49.22
2019-04-04 09:30:46,49.22
2019-04-04 09:30:47,49.22
2019-04-04 09:30:48,49.22
2019-04-04 09:30:49,49.224999999999994
2019-04-04 09:30:50,49.224999999999994
2019-04-04 09:30:51,49.224999999999994
2019-04-04 09:30:52,49.224999999999994
2019-04-04 09:30:53,49.224999999999994
2019-04-04 09:30:54,49.22
2019-04-04 09:30:55,49.22
2019-04-04 09:30:56,49.22
2019-04-04 09:30:57,49.224999999999994
2019-04-04 09:30:58,49.224999999999994
2019-04-04 09:30:59,49.224999999999994
2019-04-04 09:31:00,49.224999999999994
2019-04-04 09:31:01,49.224999999999994
2019-04-04 09:31:02,49.224999999999994
2019-04-04 09:31:03,49.224999999999994
2019-04-04 09:31:04,49.224999999999994
2019-04-04 09:31:05,49.224999999999994
2019-04-04 09:31:06,49.224999999999994
2019-04-04 09:31:07,49.224999999999994
2019-04-04 09:31:08,49.224999999999994
2019-04-04 09:31:09,49.224999999999994
2019-04-04 09:31:10,49.224999999999994
2019-04-04 09:31:11,49.224999999999994
2019-04-04 09:31:12,49.224999999999994
2019-04-04 09:31:13,49.224999999999994
2019-04-04 09:31:14,49.230000000000004
2019-04-04 09:31:15,49.235
2019-04-04 09:31:16,49.235
2019-04-04 09:31:17,49.235
2019-04-04 09:31:18,49.235
2019-04-04 09:31:19,49.239999999999995
2019-04-04 09:31:20,49.239999999999995
2019-04-04 09:31:21,49.239999999999995
2019-04-04 09:31:22,49.239999999999995
2019-04-04 09:31:23,49.239999999999995
2019-04-04 09:31:24,49.239999999999995
2019-04-04 09:31:25,49.239999999999995
2019-04-04 09:31:26,49.235
2019-04-04 09:31:27,49.235
2019-04-04 09:31:28,49.235
2019-04-04 09:31:29,49.235
2019-04-04 09:31:30,49.235
2019-04-04 09:31:31,49.235
2019-04-04 09:31:32,49.235
2019-04-04 09:31:33,49.235
2019-04-04 09:31:34,49.235
2019-04-04 09:31:35,49.239999999999995
2019-04-04 09:31:36,49.239999999999995
2019-04-04 09:31:37,49.239999999999995
2019-04-04 09:31:38,49.239999999999995
2019-04-04 09:31:39,49.239999999999995
2019-04-04 09:31:40,49.245000000000005
2019-04-04 09:31:41,49.245000000000005
2019-04-04 09:31:42,49.245000000000005
2019-04-04 09:31:43,49.245000000000005
2019-04-04 09:31:44,49.245000000000005
2019-04-04 09:31:45,49.265
2019-04-04 09:31:46,49.265
2019-04-04 09:31:47,49.265
2019-04-04 09:31:48,49.265
2019-04-04 09:31:49,49.265
2019-04-04 09:31:50,49.265
2019-04-04 09:31:51,49.245000000000005
2019-04-04 09:31:52,49.239999999999995
2019-04-04 09:31:53,49.225
2019-04-04 09:31:54,49.225
2019-04-04 09:31:55,49.215
2019-04-04 09:31:56,49.215
2019-04-04 09:31:57,49.22
2019-04-04 09:31:58,49.22
2019-04-04 09:31:59,49.22
2019-04-04 09:32:00,49.224999999999994
2019-04-04 09:32:01,49.224999999999994
2019-04-04 09:32:02,49.224999999999994
2019-04-04 09:32:03,49.224999999999994
2019-04-04 09:32:04,49.205
2019-04-04 09:32:05,49.205
2019-04-04 09:32:06,49.22
2019-04-04 09:32:07,49.22
2019-04-04 09:32:08,49.22
2019-04-04 09:32:09,49.22
2019-04-04 09:32:10,49.22
2019-04-04 09:32:11,49.22
2019-04-04 09:32:12,49.245000000000005
2019-04-04 09:32:13,49.25
2019-04-04 09:32:14,49.260000000000005
2019-04-04 09:32:15,49.255
2019-04-04 09:32:16,49.254999999999995
2019-04-04 09:32:17,49.254999999999995
2019-04-04 09:32:18,49.254999999999995
2019-04-04 09:32:19,49.254999999999995
2019-04-04 09:32:20,49.254999999999995
2019-04-04 09:32:21,49.254999999999995
2019-04-04 09:32:22,49.254999999999995
2019-04-04 09:32:23,49.254999999999995
2019-04-04 09:32:24,49.254999999999995
2019-04-04 09:32:25,49.254999999999995
2019-04-04 09:32:26,49.254999999999995
2019-04-04 09:32:27,49.254999999999995
2019-04-04 09:32:28,49.260000000000005
2019-04-04 09:32:29,49.265
2019-04-04 09:32:30,49.269999999999996
2019-04-04 09:32:31,49.254999999999995
2019-04-04 09:32:32,49.254999999999995
2019-04-04 09:32:33,49.245000000000005
2019-04-04 09:32:34,49.245000000000005
2019-04-04 09:32:35,49.245000000000005
2019-04-04 09:32:36,49.254999999999995
