h_m_s,AEM
2019-04-04 09:30:00,56.85
2019-04-04 09:30:01,56.795
2019-04-04 09:30:02,56.786
2019-04-04 09:30:03,56.77421052631579
2019-04-04 09:30:04,56.769375
2019-04-04 09:30:05,56.73
2019-04-04 09:30:06,56.73
2019-04-04 09:30:07,56.712
2019-04-04 09:30:08,56.718
2019-04-04 09:30:09,56.718
2019-04-04 09:30:10,56.718
2019-04-04 09:30:11,56.718
2019-04-04 09:30:12,56.718
2019-04-04 09:30:13,56.718
2019-04-04 09:30:14,56.718
2019-04-04 09:30:15,56.718
2019-04-04 09:30:16,56.718
2019-04-04 09:30:17,56.718
2019-04-04 09:30:18,56.718
2019-04-04 09:30:19,56.718
2019-04-04 09:30:20,56.718
2019-04-04 09:30:21,56.718
2019-04-04 09:30:22,56.718
2019-04-04 09:30:23,56.718
2019-04-04 09:30:24,56.718
2019-04-04 09:30:25,56.718
2019-04-04 09:30:26,56.7025
2019-04-04 09:30:27,56.7025
2019-04-04 09:30:28,56.68411764705883
2019-04-04 09:30:29,56.684444444444445
2019-04-04 09:30:30,56.67764705882353
2019-04-04 09:30:31,56.677894736842106
2019-04-04 09:30:32,56.677894736842106
2019-04-04 09:30:33,56.677894736842106
2019-04-04 09:30:34,56.677894736842106
2019-04-04 09:30:35,56.677894736842106
2019-04-04 09:30:36,56.677894736842106
2019-04-04 09:30:37,56.677894736842106
2019-04-04 09:30:38,56.67130434782609
2019-04-04 09:30:39,56.67466666666667
2019-04-04 09:30:40,56.66736842105263
2019-04-04 09:30:41,56.66736842105263
2019-04-04 09:30:42,56.66736842105263
2019-04-04 09:30:43,56.669333333333334
2019-04-04 09:30:44,56.673846153846156
2019-04-04 09:30:45,56.673846153846156
2019-04-04 09:30:46,56.6675
2019-04-04 09:30:47,56.6675
2019-04-04 09:30:48,56.666666666666664
2019-04-04 09:30:49,56.666666666666664
2019-04-04 09:30:50,56.667692307692306
2019-04-04 09:30:51,56.67
2019-04-04 09:30:52,56.67
2019-04-04 09:30:53,56.67
2019-04-04 09:30:54,56.66571428571429
2019-04-04 09:30:55,56.6625
2019-04-04 09:30:56,56.65714285714286
2019-04-04 09:30:57,56.6275
2019-04-04 09:30:58,56.60666666666667
2019-04-04 09:30:59,56.60666666666667
2019-04-04 09:31:00,56.60666666666667
2019-04-04 09:31:01,56.6
2019-04-04 09:31:02,56.6
2019-04-04 09:31:03,56.61
2019-04-04 09:31:04,56.496
2019-04-04 09:31:05,56.475
2019-04-04 09:31:06,56.4675
2019-04-04 09:31:07,56.43333333333333
2019-04-04 09:31:08,56.43
2019-04-04 09:31:09,56.43
2019-04-04 09:31:10,56.43
2019-04-04 09:31:11,56.415
2019-04-04 09:31:12,56.415
2019-04-04 09:31:13,56.415
2019-04-04 09:31:14,56.415
2019-04-04 09:31:15,56.415
2019-04-04 09:31:16,56.415
2019-04-04 09:31:17,56.40833333333333
2019-04-04 09:31:18,56.44888888888889
2019-04-04 09:31:19,56.38333333333333
2019-04-04 09:31:20,56.38
2019-04-04 09:31:21,56.4
2019-04-04 09:31:22,56.36666666666667
2019-04-04 09:31:23,56.355
2019-04-04 09:31:24,56.343333333333334
2019-04-04 09:31:25,56.343333333333334
2019-04-04 09:31:26,56.324
2019-04-04 09:31:27,56.336
2019-04-04 09:31:28,56.317142857142855
2019-04-04 09:31:29,56.317142857142855
2019-04-04 09:31:30,56.317142857142855
2019-04-04 09:31:31,56.305
2019-04-04 09:31:32,56.305
2019-04-04 09:31:33,56.29
2019-04-04 09:31:34,56.29
2019-04-04 09:31:35,56.29
2019-04-04 09:31:36,56.312
2019-04-04 09:31:37,56.312
2019-04-04 09:31:38,56.312
2019-04-04 09:31:39,56.312
2019-04-04 09:31:40,56.312
2019-04-04 09:31:41,56.315
2019-04-04 09:31:42,56.315
2019-04-04 09:31:43,56.315
2019-04-04 09:31:44,56.315
2019-04-04 09:31:45,56.315
2019-04-04 09:31:46,56.31285714285714
2019-04-04 09:31:47,56.32666666666667
2019-04-04 09:31:48,56.335
2019-04-04 09:31:49,56.335
2019-04-04 09:31:50,56.35
2019-04-04 09:31:51,56.345
2019-04-04 09:31:52,56.345
2019-04-04 09:31:53,56.33
2019-04-04 09:31:54,56.33
2019-04-04 09:31:55,56.33
2019-04-04 09:31:56,56.325
2019-04-04 09:31:57,56.325
2019-04-04 09:31:58,56.325
2019-04-04 09:31:59,56.325
2019-04-04 09:32:00,56.27333333333333
2019-04-04 09:32:01,56.29666666666667
2019-04-04 09:32:02,56.27
2019-04-04 09:32:03,56.296
2019-04-04 09:32:04,56.3
2019-04-04 09:32:05,56.29666666666667
2019-04-04 09:32:06,56.29666666666667
2019-04-04 09:32:07,56.29666666666667
2019-04-04 09:32:08,56.302
2019-04-04 09:32:09,56.302
2019-04-04 09:32:10,56.294
2019-04-04 09:32:11,56.3
2019-04-04 09:32:12,56.3
2019-04-04 09:32:13,56.3
2019-04-04 09:32:14,56.3
2019-04-04 09:32:15,56.3
2019-04-04 09:32:16,56.3
2019-04-04 09:32:17,56.3
2019-04-04 09:32:18,56.3
2019-04-04 09:32:19,56.3
