h_m_s,transaction_spread
2019-04-05 09:30:00,
2019-04-05 09:30:01,-460.0
2019-04-05 09:30:02,-460.0
2019-04-05 09:30:03,-520.0
2019-04-05 09:30:04,-1220.0
2019-04-05 09:30:05,-1220.0
2019-04-05 09:30:06,560.0
2019-04-05 09:30:07,560.0
2019-04-05 09:30:08,560.0
2019-04-05 09:30:09,160.0
2019-04-05 09:30:10,40.0
2019-04-05 09:30:11,-300.0
2019-04-05 09:30:12,-620.0
2019-04-05 09:30:13,220.0
2019-04-05 09:30:14,-180.0
2019-04-05 09:30:15,-300.0
2019-04-05 09:30:16,240.0
2019-04-05 09:30:17,560.0
2019-04-05 09:30:18,0.0
2019-04-05 09:30:19,140.0
2019-04-05 09:30:20,140.0
2019-04-05 09:30:21,-640.0
2019-04-05 09:30:22,1520.0
2019-04-05 09:30:23,620.0
2019-04-05 09:30:24,1420.0
2019-04-05 09:30:25,-320.0
2019-04-05 09:30:26,100.0
2019-04-05 09:30:27,220.0
2019-04-05 09:30:28,220.0
2019-04-05 09:30:29,-140.0
2019-04-05 09:30:30,-140.0
2019-04-05 09:30:31,-320.0
2019-04-05 09:30:32,-860.0
2019-04-05 09:30:33,-880.0
2019-04-05 09:30:34,420.0
2019-04-05 09:30:35,-340.0
2019-04-05 09:30:36,-340.0
2019-04-05 09:30:37,-340.0
2019-04-05 09:30:38,-340.0
2019-04-05 09:30:39,-180.0
2019-04-05 09:30:40,-180.0
2019-04-05 09:30:41,-180.0
2019-04-05 09:30:42,-760.0
2019-04-05 09:30:43,-560.0
2019-04-05 09:30:44,-440.0
2019-04-05 09:30:45,900.0
2019-04-05 09:30:46,-60.0
2019-04-05 09:30:47,-60.0
2019-04-05 09:30:48,-400.0
2019-04-05 09:30:49,-400.0
2019-04-05 09:30:50,-80.0
2019-04-05 09:30:51,-220.0
2019-04-05 09:30:52,-60.0
2019-04-05 09:30:53,-60.0
2019-04-05 09:30:54,-60.0
2019-04-05 09:30:55,220.0
2019-04-05 09:30:56,480.0
2019-04-05 09:30:57,480.0
2019-04-05 09:30:58,480.0
2019-04-05 09:30:59,120.0
2019-04-05 09:31:00,-380.0
2019-04-05 09:31:01,460.0
2019-04-05 09:31:02,460.0
2019-04-05 09:31:03,-600.0
2019-04-05 09:31:04,-200.0
2019-04-05 09:31:05,-1600.0
2019-04-05 09:31:06,-740.0
2019-04-05 09:31:07,-20.0
2019-04-05 09:31:08,600.0
2019-04-05 09:31:09,-260.0
2019-04-05 09:31:10,640.0
2019-04-05 09:31:11,640.0
2019-04-05 09:31:12,120.0
2019-04-05 09:31:13,180.0
2019-04-05 09:31:14,-360.0
2019-04-05 09:31:15,-620.0
2019-04-05 09:31:16,0.0
2019-04-05 09:31:17,0.0
2019-04-05 09:31:18,0.0
2019-04-05 09:31:19,-640.0
2019-04-05 09:31:20,60.0
2019-04-05 09:31:21,-320.0
2019-04-05 09:31:22,-280.0
2019-04-05 09:31:23,320.0
2019-04-05 09:31:24,-1220.0
2019-04-05 09:31:25,-1340.0
2019-04-05 09:31:26,-1180.0
2019-04-05 09:31:27,-540.0
2019-04-05 09:31:28,-540.0
2019-04-05 09:31:29,-200.0
2019-04-05 09:31:30,-200.0
2019-04-05 09:31:31,-800.0
2019-04-05 09:31:32,100.0
2019-04-05 09:31:33,-180.0
2019-04-05 09:31:34,-320.0
2019-04-05 09:31:35,-220.0
2019-04-05 09:31:36,-220.0
2019-04-05 09:31:37,-220.0
2019-04-05 09:31:38,-160.0
2019-04-05 09:31:39,-900.0
2019-04-05 09:31:40,-900.0
2019-04-05 09:31:41,520.0
2019-04-05 09:31:42,1200.0
2019-04-05 09:31:43,-780.0
2019-04-05 09:31:44,-820.0
2019-04-05 09:31:45,-820.0
2019-04-05 09:31:46,-240.0
2019-04-05 09:31:47,-240.0
2019-04-05 09:31:48,-240.0
2019-04-05 09:31:49,-200.0
2019-04-05 09:31:50,-200.0
2019-04-05 09:31:51,-520.0
2019-04-05 09:31:52,-620.0
2019-04-05 09:31:53,-900.0
2019-04-05 09:31:54,-300.0
2019-04-05 09:31:55,-280.0
2019-04-05 09:31:56,-320.0
2019-04-05 09:31:57,-320.0
2019-04-05 09:31:58,-320.0
2019-04-05 09:31:59,-140.0
2019-04-05 09:32:00,-160.0
2019-04-05 09:32:01,-180.0
2019-04-05 09:32:02,-660.0
2019-04-05 09:32:03,-640.0
2019-04-05 09:32:04,760.0
2019-04-05 09:32:05,420.0
2019-04-05 09:32:06,-700.0
2019-04-05 09:32:07,-1140.0
2019-04-05 09:32:08,-840.0
2019-04-05 09:32:09,-920.0
2019-04-05 09:32:10,-260.0
2019-04-05 09:32:11,-320.0
2019-04-05 09:32:12,-320.0
2019-04-05 09:32:13,-420.0
2019-04-05 09:32:14,-500.0
2019-04-05 09:32:15,-920.0
2019-04-05 09:32:16,-920.0
2019-04-05 09:32:17,-300.0
2019-04-05 09:32:18,-200.0
2019-04-05 09:32:19,-200.0
2019-04-05 09:32:20,60.0
2019-04-05 09:32:21,60.0
2019-04-05 09:32:22,60.0
2019-04-05 09:32:23,-360.0
2019-04-05 09:32:24,200.0
2019-04-05 09:32:25,160.0
2019-04-05 09:32:26,160.0
2019-04-05 09:32:27,160.0
2019-04-05 09:32:28,160.0
2019-04-05 09:32:29,280.0
2019-04-05 09:32:30,-140.0
2019-04-05 09:32:31,-140.0
2019-04-05 09:32:32,-60.0
2019-04-05 09:32:33,-60.0
2019-04-05 09:32:34,0.0
2019-04-05 09:32:35,0.0
2019-04-05 09:32:36,-300.0
2019-04-05 09:32:37,-300.0
2019-04-05 09:32:38,-220.0
2019-04-05 09:32:39,-120.0
2019-04-05 09:32:40,-280.0
2019-04-05 09:32:41,-260.0
2019-04-05 09:32:42,760.0
2019-04-05 09:32:43,-280.0
2019-04-05 09:32:44,120.0
2019-04-05 09:32:45,60.0
2019-04-05 09:32:46,60.0
2019-04-05 09:32:47,100.0
2019-04-05 09:32:48,-600.0
2019-04-05 09:32:49,40.0
2019-04-05 09:32:50,-620.0
2019-04-05 09:32:51,-620.0
2019-04-05 09:32:52,40.0
2019-04-05 09:32:53,-480.0
2019-04-05 09:32:54,360.0
2019-04-05 09:32:55,320.0
2019-04-05 09:32:56,0.0
2019-04-05 09:32:57,500.0
2019-04-05 09:32:58,-460.0
2019-04-05 09:32:59,-460.0
2019-04-05 09:33:00,-460.0
2019-04-05 09:33:01,-240.0
2019-04-05 09:33:02,-80.0
2019-04-05 09:33:03,400.0
2019-04-05 09:33:04,-60.0
2019-04-05 09:33:05,960.0
2019-04-05 09:33:06,960.0
2019-04-05 09:33:07,-420.0
2019-04-05 09:33:08,-360.0
2019-04-05 09:33:09,0.0
2019-04-05 09:33:10,200.0
2019-04-05 09:33:11,200.0
2019-04-05 09:33:12,200.0
2019-04-05 09:33:13,-80.0
2019-04-05 09:33:14,-80.0
2019-04-05 09:33:15,160.0
2019-04-05 09:33:16,560.0
2019-04-05 09:33:17,600.0
2019-04-05 09:33:18,-1200.0
2019-04-05 09:33:19,-1200.0
2019-04-05 09:33:20,-640.0
2019-04-05 09:33:21,-1040.0
2019-04-05 09:33:22,640.0
2019-04-05 09:33:23,640.0
2019-04-05 09:33:24,640.0
2019-04-05 09:33:25,640.0
2019-04-05 09:33:26,320.0
2019-04-05 09:33:27,80.0
2019-04-05 09:33:28,80.0
2019-04-05 09:33:29,80.0
2019-04-05 09:33:30,80.0
2019-04-05 09:33:31,140.0
2019-04-05 09:33:32,-380.0
2019-04-05 09:33:33,580.0
2019-04-05 09:33:34,580.0
2019-04-05 09:33:35,580.0
2019-04-05 09:33:36,580.0
2019-04-05 09:33:37,-20.0
2019-04-05 09:33:38,-20.0
2019-04-05 09:33:39,740.0
2019-04-05 09:33:40,740.0
2019-04-05 09:33:41,580.0
2019-04-05 09:33:42,580.0
2019-04-05 09:33:43,580.0
2019-04-05 09:33:44,580.0
2019-04-05 09:33:45,440.0
2019-04-05 09:33:46,200.0
2019-04-05 09:33:47,920.0
2019-04-05 09:33:48,800.0
2019-04-05 09:33:49,-660.0
2019-04-05 09:33:50,-660.0
2019-04-05 09:33:51,-180.0
2019-04-05 09:33:52,0.0
2019-04-05 09:33:53,-240.0
2019-04-05 09:33:54,-120.0
2019-04-05 09:33:55,-1620.0
2019-04-05 09:33:56,-1620.0
2019-04-05 09:33:57,660.0
2019-04-05 09:33:58,660.0
2019-04-05 09:33:59,280.0
2019-04-05 09:34:00,280.0
2019-04-05 09:34:01,180.0
2019-04-05 09:34:02,180.0
2019-04-05 09:34:03,180.0
2019-04-05 09:34:04,320.0
2019-04-05 09:34:05,320.0
2019-04-05 09:34:06,320.0
2019-04-05 09:34:07,320.0
2019-04-05 09:34:08,60.0
2019-04-05 09:34:09,60.0
2019-04-05 09:34:10,60.0
2019-04-05 09:34:11,340.0
2019-04-05 09:34:12,600.0
2019-04-05 09:34:13,1100.0
2019-04-05 09:34:14,1100.0
2019-04-05 09:34:15,520.0
2019-04-05 09:34:16,520.0
2019-04-05 09:34:17,-860.0
2019-04-05 09:34:18,120.0
2019-04-05 09:34:19,-160.0
2019-04-05 09:34:20,-420.0
2019-04-05 09:34:21,-420.0
2019-04-05 09:34:22,-420.0
2019-04-05 09:34:23,520.0
2019-04-05 09:34:24,740.0
2019-04-05 09:34:25,-160.0
2019-04-05 09:34:26,-700.0
2019-04-05 09:34:27,320.0
2019-04-05 09:34:28,-560.0
2019-04-05 09:34:29,-60.0
2019-04-05 09:34:30,-60.0
2019-04-05 09:34:31,-60.0
2019-04-05 09:34:32,100.0
2019-04-05 09:34:33,100.0
2019-04-05 09:34:34,-640.0
2019-04-05 09:34:35,-640.0
2019-04-05 09:34:36,-40.0
2019-04-05 09:34:37,-40.0
2019-04-05 09:34:38,-40.0
