h_m_s,BNS
2019-04-04 09:30:00,-2400.0
2019-04-04 09:30:01,-1320.0
2019-04-04 09:30:02,-694.7368421052631
2019-04-04 09:30:03,-406.1538461538462
2019-04-04 09:30:04,-250.23696682464458
2019-04-04 09:30:05,-158.79699248120306
2019-04-04 09:30:06,-102.57406508013605
2019-04-04 09:30:07,-66.994448850119
2019-04-04 09:30:08,-44.06655886495231
2019-04-04 09:30:09,-29.118483412322306
2019-04-04 09:30:10,-19.29879668073492
2019-04-04 09:30:11,-12.815898510462807
2019-04-04 09:30:12,-8.521868622453013
2019-04-04 09:30:13,-5.671481784128479
2019-04-04 09:30:14,-3.7766607323385233
2019-04-04 09:30:15,-2.5158543209080952
2019-04-04 09:30:16,-1.676384185979579
2019-04-04 09:30:17,-1.1172110987301613
2019-04-04 09:30:18,-0.7446393346424887
2019-04-04 09:30:19,-0.49635155584402435
2019-04-04 09:30:20,-0.3308678601026545
2019-04-04 09:30:21,-0.22056383047599076
2019-04-04 09:30:22,-1133.5813637608971
2019-04-04 09:30:23,-622.3572074938559
2019-04-04 09:30:24,-414.8965891139311
2019-04-04 09:30:25,-276.59407469336435
2019-04-04 09:30:26,-184.39442699457467
2019-04-04 09:30:27,-122.92889676207247
2019-04-04 09:30:28,-81.95227729593358
2019-04-04 09:30:29,-54.634709066907526
2019-04-04 09:30:30,-136.42342373521905
2019-04-04 09:30:31,-90.94884375492072
2019-04-04 09:30:32,-60.63251565808564
2019-04-04 09:30:33,-40.42165628533064
2019-04-04 09:30:34,-26.947761603535135
2019-04-04 09:30:35,-17.96517028975824
2019-04-04 09:30:36,-11.976778365351295
2019-04-04 09:30:37,-7.984518097869575
2019-04-04 09:30:38,-138.65636312507664
2019-04-04 09:30:39,-92.43757123679529
2019-04-04 09:30:40,-61.62504563345369
2019-04-04 09:30:41,-41.0833629299722
2019-04-04 09:30:42,-27.388908253019885
2019-04-04 09:30:43,-51.59260593439397
2019-04-04 09:30:44,-34.39507041811536
2019-04-04 09:30:45,77.06995393958451
2019-04-04 09:30:46,51.37996915707646
2019-04-04 09:30:47,34.253312710948805
2019-04-04 09:30:48,-43.83112504306054
2019-04-04 09:30:49,-29.22075000579316
2019-04-04 09:30:50,13.852833374506908
