h_m_s,CVE
2019-04-04 09:30:00,-700.0
2019-04-04 09:30:01,-1000.0
2019-04-04 09:30:02,-526.3157894736842
2019-04-04 09:30:03,-307.6923076923077
2019-04-04 09:30:04,-189.57345971563984
2019-04-04 09:30:05,-120.30075187969928
2019-04-04 09:30:06,-77.7076250607091
2019-04-04 09:30:07,-50.753370340999226
2019-04-04 09:30:08,-33.383756715872956
2019-04-04 09:30:09,-22.059457130547194
2019-04-04 09:30:10,288.8885716080617
2019-04-04 09:30:11,158.25218784666586
2019-04-04 09:30:12,172.23999783120058
2019-04-04 09:30:13,114.62932057227557
2019-04-04 09:30:14,76.3320892595413
2019-04-04 09:30:15,50.84926346260582
2019-04-04 09:30:16,33.88228818696198
2019-04-04 09:30:17,22.580544918901353
2019-04-04 09:30:18,15.05029977180408
2019-04-04 09:30:19,10.032024041867842
2019-04-04 09:30:20,6.687345467441748
2019-04-04 09:30:21,4.457932334550658
2019-04-04 09:30:22,2.9718224701958893
2019-04-04 09:30:23,1.981156131387798
2019-04-04 09:30:24,1.3207446005565273
2019-04-04 09:30:25,0.8804847768870792
2019-04-04 09:30:26,0.586984685378851
2019-04-04 09:30:27,0.39132082767326476
2019-04-04 09:30:28,0.2608795313865385
2019-04-04 09:30:29,0.17391923408480964
2019-04-04 09:30:30,33.449395179236475
2019-04-04 09:30:31,22.299570942871792
2019-04-04 09:30:32,14.866369142698554
2019-04-04 09:30:33,9.91090765696888
2019-04-04 09:30:34,6.607269502501132
2019-04-04 09:30:35,4.404845326640685
2019-04-04 09:30:36,2.9365631029339303
2019-04-04 09:30:37,1.957708536107178
2019-04-04 09:30:38,1.3051389355460852
2019-04-04 09:30:39,0.8700925843527871
2019-04-04 09:30:40,0.5800617054153693
2019-04-04 09:30:41,0.3867077958384738
2019-04-04 09:30:42,0.2578051937715283
2019-04-04 09:30:43,0.17187012764585405
2019-04-04 09:30:44,0.11458008441494057
2019-04-04 09:30:45,0.0763867226400513
2019-04-04 09:30:46,0.050924481625259796
2019-04-04 09:30:47,0.033949654356940126
2019-04-04 09:30:48,0.022633102878004647
2019-04-04 09:30:49,0.015088735240171052
