h_m_s,HQU
2019-04-04 09:30:00,0.0
2019-04-04 09:30:01,0.0
2019-04-04 09:30:02,0.0
2019-04-04 09:30:03,0.0
2019-04-04 09:30:04,0.0
2019-04-04 09:30:05,0.0
2019-04-04 09:30:06,0.0
2019-04-04 09:30:07,0.0
2019-04-04 09:30:08,0.0
2019-04-04 09:30:09,0.0
2019-04-04 09:30:10,202.33924808251328
2019-04-04 09:30:11,134.36896149579496
2019-04-04 09:30:12,89.34797945440823
2019-04-04 09:30:13,59.46294884073189
2019-04-04 09:30:14,39.59659793747463
2019-04-04 09:30:15,26.377606852858996
2019-04-04 09:30:16,17.576138103321732
2019-04-04 09:30:17,11.713458481696945
2019-04-04 09:30:18,7.8072102399332834
2019-04-04 09:30:19,5.204023973905141
2019-04-04 09:30:20,3.469001468608242
2019-04-04 09:30:21,2.312513072758658
2019-04-04 09:30:22,1.541606690389263
2019-04-04 09:30:23,1.027707266326653
2019-04-04 09:30:24,0.685124610548903
2019-04-04 09:30:25,0.45674371078617876
2019-04-04 09:30:26,0.30449312743652085
2019-04-04 09:30:27,0.2029942273065875
2019-04-04 09:30:28,0.13532895554982258
2019-04-04 09:30:29,0.09021906844753276
2019-04-04 09:30:30,0.06014594107554337
2019-04-04 09:30:31,0.040097247581099046
2019-04-04 09:30:32,0.026731477734433386
2019-04-04 09:30:33,0.017820975977204754
2019-04-04 09:30:34,0.011880646571880375
2019-04-04 09:30:35,0.007920429234770416
2019-04-04 09:30:36,0.005280285350669548
2019-04-04 09:30:37,0.003520189875626873
2019-04-04 09:30:38,0.002346793091238909
2019-04-04 09:30:39,0.001564528656746389
2019-04-04 09:30:40,0.001043019073054832
2019-04-04 09:30:41,0.0006953460347286617
2019-04-04 09:30:42,0.00046356401694152595
2019-04-04 09:30:43,0.00030904267520061063
2019-04-04 09:30:44,0.00020602844890689302
2019-04-04 09:30:45,0.00013735229872599653
2019-04-04 09:30:46,9.156819890832415e-05
2019-04-04 09:30:47,6.104546583117601e-05
2019-04-04 09:30:48,4.069697717291434e-05
2019-04-04 09:30:49,2.7131318094000818e-05
2019-04-04 09:30:50,1.808754538654481e-05
2019-04-04 09:30:51,1.2058363586827324e-05
2019-04-04 09:30:52,8.038909056017084e-06
2019-04-04 09:30:53,5.359272703181256e-06
2019-04-04 09:30:54,3.5728484684185566e-06
2019-04-04 09:30:55,2.381898978781728e-06
2019-04-04 09:30:56,1.5879326524482733e-06
2019-04-04 09:30:57,1.0586217682664585e-06
2019-04-04 09:30:58,7.057478454965766e-07
2019-04-04 09:30:59,4.7049856365798627e-07
2019-04-04 09:31:00,3.136657091024806e-07
2019-04-04 09:31:01,2.0911047273372325e-07
2019-04-04 09:31:02,1.394069818219205e-07
2019-04-04 09:31:03,9.293798788103069e-08
2019-04-04 09:31:04,6.195865858724286e-08
2019-04-04 09:31:05,4.1305772391445926e-08
2019-04-04 09:31:06,2.753718159427537e-08
2019-04-04 09:31:07,1.835812106284051e-08
2019-04-04 09:31:08,1.223874737522268e-08
2019-04-04 09:31:09,8.159164916813197e-09
2019-04-04 09:31:10,5.43944327787461e-09
2019-04-04 09:31:11,3.6262955185826935e-09
2019-04-04 09:31:12,2.417530345721627e-09
2019-04-04 09:31:13,1.6116868971476764e-09
2019-04-04 09:31:14,1.0744579314317511e-09
2019-04-04 09:31:15,7.163052876211526e-10
2019-04-04 09:31:16,4.775368584140952e-10
2019-04-04 09:31:17,3.183579056093939e-10
2019-04-04 09:31:18,2.1223860373959468e-10
2019-04-04 09:31:19,1.4149240249306256e-10
2019-04-04 09:31:20,9.432826832870814e-11
2019-04-04 09:31:21,6.288551221913866e-11
2019-04-04 09:31:22,4.192367481275906e-11
