h_m_s,AEM
2019-04-04 09:30:00,1300.0
2019-04-04 09:30:01,1360.0000000000002
2019-04-04 09:30:02,763.1578947368422
2019-04-04 09:30:03,446.1538461538463
2019-04-04 09:30:04,351.65876777251196
2019-04-04 09:30:05,552.03007518797
2019-04-04 09:30:06,321.17532782904334
2019-04-04 09:30:07,313.83029341792235
2019-04-04 09:30:08,206.42637316780562
2019-04-04 09:30:09,136.40327445066788
2019-04-04 09:30:10,90.40371447009981
2019-04-04 09:30:11,60.03508139832561
2019-04-04 09:30:12,39.92003182587065
2019-04-04 09:30:13,26.567616018596144
2019-04-04 09:30:14,17.69147393721172
2019-04-04 09:30:15,11.785324206394042
2019-04-04 09:30:16,7.852891545449313
2019-04-04 09:30:17,5.233488638866875
2019-04-04 09:30:18,3.488205140760159
2019-04-04 09:30:19,2.325120320900971
2019-04-04 09:30:20,1.549924798260232
2019-04-04 09:30:21,1.0332141367491539
2019-04-04 09:30:22,0.6887787336558309
2019-04-04 09:30:23,0.45917218307519736
2019-04-04 09:30:24,0.3061087270782153
2019-04-04 09:30:25,0.20406979074612894
2019-04-04 09:30:26,400.1430858321074
2019-04-04 09:30:27,266.76049211487015
2019-04-04 09:30:28,277.8404147508546
2019-04-04 09:30:29,185.22646017666028
2019-04-04 09:30:30,190.15099057236958
2019-04-04 09:30:31,126.76718013598146
2019-04-04 09:30:32,84.51138812977379
2019-04-04 09:30:33,56.34089640023597
2019-04-04 09:30:34,37.56058470256251
2019-04-04 09:30:35,25.04038406944726
2019-04-04 09:30:36,16.69358683196089
2019-04-04 09:30:37,11.129056755676164
2019-04-04 09:30:38,7.419370667207411
2019-04-04 09:30:39,171.61292862743036
2019-04-04 09:30:40,114.40861563600157
2019-04-04 09:30:41,76.27240889113357
2019-04-04 09:30:42,50.84827191281463
2019-04-04 09:30:43,33.898847639087805
2019-04-04 09:30:44,22.599231624819154
2019-04-04 09:30:45,15.066154356736009
2019-04-04 09:30:46,10.044102877908408
2019-04-04 09:30:47,6.696068573457933
2019-04-04 09:30:48,104.46404594563707
2019-04-04 09:30:49,69.64269724248007
2019-04-04 09:30:50,46.42846480404835
2019-04-04 09:30:51,30.95230985857815
2019-04-04 09:30:52,20.634873234257693
2019-04-04 09:30:53,13.756582154040949
2019-04-04 09:30:54,9.17105476841359
2019-04-04 09:30:55,6.1140365118548194
2019-04-04 09:30:56,437.4093577141586
2019-04-04 09:30:57,591.6062384855416
2019-04-04 09:30:58,394.40415898231606
2019-04-04 09:30:59,262.93610598463516
2019-04-04 09:31:00,175.29073732150098
2019-04-04 09:31:01,116.86049154696106
2019-04-04 09:31:02,77.9069943643268
2019-04-04 09:31:03,51.93799624274503
2019-04-04 09:31:04,301.2919974960564
2019-04-04 09:31:05,267.52799833062363
2019-04-04 09:31:06,211.68533222032687
2019-04-04 09:31:07,307.7902214803199
2019-04-04 09:31:08,205.19348098680734
2019-04-04 09:31:09,136.79565399117266
2019-04-04 09:31:10,91.19710266076744
2019-04-04 09:31:11,94.13140177384557
2019-04-04 09:31:12,62.754267849226
2019-04-04 09:31:13,41.83617856614872
2019-04-04 09:31:14,27.890785710764952
2019-04-04 09:31:15,18.593857140509584
2019-04-04 09:31:16,12.395904760339553
2019-04-04 09:31:17,8.263936506892959
2019-04-04 09:31:18,-127.82404232873968
2019-04-04 09:31:19,114.78397178084217
2019-04-04 09:31:20,-90.14401881277297
2019-04-04 09:31:21,-193.42934587518238
2019-04-04 09:31:22,-128.95289725012145
2019-04-04 09:31:23,-85.96859816674757
2019-04-04 09:31:24,-57.31239877783169
2019-04-04 09:31:25,-38.20826585188779
2019-04-04 09:31:26,7.861156098741486
2019-04-04 09:31:27,5.240770732494324
2019-04-04 09:31:28,3.493847154996216
2019-04-04 09:31:29,2.329231436664144
2019-04-04 09:31:30,1.552820957776096
2019-04-04 09:31:31,1.0352139718507307
2019-04-04 09:31:32,0.6901426479004872
2019-04-04 09:31:33,0.46009509860032477
2019-04-04 09:31:34,0.30673006573354983
2019-04-04 09:31:35,0.20448671048903322
2019-04-04 09:31:36,33.46965780699269
2019-04-04 09:31:37,22.313105204661795
2019-04-04 09:31:38,14.87540346977453
2019-04-04 09:31:39,9.916935646516354
2019-04-04 09:31:40,6.611290431010903
2019-04-04 09:31:41,4.407526954007269
2019-04-04 09:31:42,2.9383513026715122
2019-04-04 09:31:43,1.9589008684476747
2019-04-04 09:31:44,1.30593391229845
2019-04-04 09:31:45,0.8706226081989666
2019-04-04 09:31:46,-166.08625159453402
2019-04-04 09:31:47,-310.7241677296893
2019-04-04 09:31:48,-207.1494451531262
2019-04-04 09:31:49,-138.09963010208415
2019-04-04 09:31:50,141.26691326527722
2019-04-04 09:31:51,94.17794217685149
2019-04-04 09:31:52,62.78529478456766
2019-04-04 09:31:53,108.52352985637845
2019-04-04 09:31:54,72.3490199042523
2019-04-04 09:31:55,48.2326799361682
2019-04-04 09:31:56,32.15511995744547
2019-04-04 09:31:57,21.43674663829698
2019-04-04 09:31:58,14.29116442553132
2019-04-04 09:31:59,9.527442950354214
2019-04-04 09:32:00,139.68496196690282
2019-04-04 09:32:01,93.12330797793521
2019-04-04 09:32:02,62.08220531862347
2019-04-04 09:32:03,41.38813687908232
2019-04-04 09:32:04,27.592091252721545
2019-04-04 09:32:05,18.394727501814362
2019-04-04 09:32:06,12.263151667876242
2019-04-04 09:32:07,8.175434445250827
2019-04-04 09:32:08,5.450289630167219
2019-04-04 09:32:09,3.633526420111479
2019-04-04 09:32:10,2.4223509467409863
