h_m_s,SMU.UN
2019-04-04 09:30:00,100.0
2019-04-04 09:30:01,40.0
2019-04-04 09:30:02,21.05263157894737
2019-04-04 09:30:03,12.30769230769231
2019-04-04 09:30:04,7.582938388625594
2019-04-04 09:30:05,4.812030075187972
2019-04-04 09:30:06,3.108305002428365
2019-04-04 09:30:07,2.0301348136399695
2019-04-04 09:30:08,1.3353502686349183
2019-04-04 09:30:09,0.8823782852218879
2019-04-04 09:30:10,0.5848120206283308
2019-04-04 09:30:11,0.3883605609231153
2019-04-04 09:30:12,0.2582384431046367
2019-04-04 09:30:13,0.1718630843675296
2019-04-04 09:30:14,0.11444426461631883
2019-04-04 09:30:15,0.0762380097244877
2019-04-04 09:30:16,0.05079952078725995
2019-04-04 09:30:17,0.03385488177970185
2019-04-04 09:30:18,0.02256482832249965
2019-04-04 09:30:19,0.015040956237697703
2019-04-04 09:30:20,0.010026298790989527
2019-04-04 09:30:21,0.006683752438666385
2019-04-04 09:30:22,0.004455636423305523
2019-04-04 09:30:23,0.0029703360506203717
2019-04-04 09:30:24,0.0019801848216511636
2019-04-04 09:30:25,0.0013201057874111547
2019-04-04 09:30:26,0.0008800627797676443
2019-04-04 09:30:27,0.0005867050775964196
2019-04-04 09:30:28,0.00039113518852427223
2019-04-04 09:30:29,0.0002607561124102403
2019-04-04 09:30:30,0.00017383710607957374
2019-04-04 09:30:31,0.0001158912697450295
2019-04-04 09:30:32,7.726078680434844e-05
2019-04-04 09:30:33,5.150716467300518e-05
2019-04-04 09:30:34,3.4338097990949673e-05
2019-04-04 09:30:35,2.2892060086834434e-05
2019-04-04 09:30:36,1.5261371062128135e-05
2019-04-04 09:30:37,1.0174246339599101e-05
2019-04-04 09:30:38,6.7828304329981495e-06
2019-04-04 09:30:39,4.521886750857492e-06
2019-04-04 09:30:40,3.014591076360733e-06
2019-04-04 09:30:41,2.0097273438504484e-06
2019-04-04 09:30:42,1.3398182112825039e-06
2019-04-04 09:30:43,8.932121328767235e-07
2019-04-04 09:30:44,5.954747517052472e-07
2019-04-04 09:30:45,3.9698316622754184e-07
2019-04-04 09:30:46,2.646554434512696e-07
2019-04-04 09:30:47,1.7643696198954637e-07
2019-04-04 09:30:48,1.1762464118800871e-07
2019-04-04 09:30:49,7.841642739718111e-08
2019-04-04 09:30:50,5.2277618237457915e-08
2019-04-04 09:30:51,3.485174547949217e-08
2019-04-04 09:30:52,2.32344969809297e-08
2019-04-04 09:30:53,1.5489664651553837e-08
2019-04-04 09:30:54,1.0326443099969538e-08
2019-04-04 09:30:55,6.884295399505758e-09
2019-04-04 09:30:56,4.589530266126534e-09
2019-04-04 09:30:57,3.0596868439907393e-09
2019-04-04 09:30:58,2.0397912292855525e-09
2019-04-04 09:30:59,1.3598608195052095e-09
2019-04-04 09:31:00,9.06573879661921e-10
2019-04-04 09:31:01,6.04382586437628e-10
2019-04-04 09:31:02,4.0292172429012856e-10
2019-04-04 09:31:03,2.686144828593642e-10
2019-04-04 09:31:04,1.7907632190592214e-10
2019-04-04 09:31:05,1.1938421460380558e-10
2019-04-04 09:31:06,7.958947640247371e-11
2019-04-04 09:31:07,5.305965093495433e-11
2019-04-04 09:31:08,3.537310062329038e-11
2019-04-04 09:31:09,2.3582067082188028e-11
2019-04-04 09:31:10,1.5721378054789548e-11
2019-04-04 09:31:11,1.0480918703191934e-11
2019-04-04 09:31:12,6.987279135460802e-12
2019-04-04 09:31:13,4.658186090306985e-12
2019-04-04 09:31:14,3.105457393537894e-12
2019-04-04 09:31:15,2.0703049290252198e-12
2019-04-04 09:31:16,1.380203286016794e-12
2019-04-04 09:31:17,9.201355240111876e-13
2019-04-04 09:31:18,6.134236826741214e-13
2019-04-04 09:31:19,4.0894912178274597e-13
2019-04-04 09:31:20,2.726327478551633e-13
2019-04-04 09:31:21,1.8175516523677523e-13
2019-04-04 09:31:22,1.2117011015785003e-13
2019-04-04 09:31:23,8.078007343856662e-14
2019-04-04 09:31:24,5.3853382292377716e-14
2019-04-04 09:31:25,3.5902254861585135e-14
2019-04-04 09:31:26,2.3934836574390084e-14
2019-04-04 09:31:27,1.5956557716260055e-14
2019-04-04 09:31:28,1.063770514417337e-14
2019-04-04 09:31:29,7.0918034294489136e-15
2019-04-04 09:31:30,4.727868952965942e-15
2019-04-04 09:31:31,3.151912635310628e-15
2019-04-04 09:31:32,2.1012750902070853e-15
2019-04-04 09:31:33,1.4008500601380568e-15
2019-04-04 09:31:34,9.339000400920378e-16
2019-04-04 09:31:35,6.226000267280252e-16
2019-04-04 09:31:36,4.1506668448535017e-16
2019-04-04 09:31:37,2.7671112299023343e-16
2019-04-04 09:31:38,1.8447408199348895e-16
2019-04-04 09:31:39,1.2298272132899264e-16
2019-04-04 09:31:40,8.198848088599509e-17
2019-04-04 09:31:41,5.465898725733006e-17
2019-04-04 09:31:42,3.643932483822004e-17
2019-04-04 09:31:43,2.4292883225480028e-17
2019-04-04 09:31:44,1.6195255483653352e-17
2019-04-04 09:31:45,1.0796836989102235e-17
2019-04-04 09:31:46,7.197891326068157e-18
2019-04-04 09:31:47,4.798594217378771e-18
2019-04-04 09:31:48,3.1990628115858477e-18
2019-04-04 09:31:49,2.1327085410572318e-18
2019-04-04 09:31:50,1.4218056940381545e-18
2019-04-04 09:31:51,9.47870462692103e-19
2019-04-04 09:31:52,6.319136417947353e-19
2019-04-04 09:31:53,4.212757611964902e-19
2019-04-04 09:31:54,2.808505074643268e-19
2019-04-04 09:31:55,1.8723367164288455e-19
2019-04-04 09:31:56,1.2482244776192304e-19
2019-04-04 09:31:57,8.321496517461536e-20
2019-04-04 09:31:58,5.547664344974358e-20
2019-04-04 09:31:59,3.698442896649572e-20
2019-04-04 09:32:00,2.4656285977663814e-20
2019-04-04 09:32:01,1.6437523985109208e-20
2019-04-04 09:32:02,1.0958349323406138e-20
2019-04-04 09:32:03,7.305566215604092e-21
2019-04-04 09:32:04,4.870377477069395e-21
2019-04-04 09:32:05,3.2469183180462632e-21
2019-04-04 09:32:06,2.164612212030842e-21
2019-04-04 09:32:07,1.4430748080205613e-21
2019-04-04 09:32:08,9.620498720137075e-22
2019-04-04 09:32:09,6.413665813424717e-22
2019-04-04 09:32:10,4.275777208949811e-22
2019-04-04 09:32:11,2.850518139299874e-22
2019-04-04 09:32:12,1.900345426199916e-22
2019-04-04 09:32:13,1.2668969507999442e-22
2019-04-04 09:32:14,8.445979671999628e-23
2019-04-04 09:32:15,5.630653114666418e-23
2019-04-04 09:32:16,3.7537687431109456e-23
2019-04-04 09:32:17,2.502512495407297e-23
2019-04-04 09:32:18,1.6683416636048648e-23
2019-04-04 09:32:19,1.1122277757365766e-23
2019-04-04 09:32:20,7.414851838243843e-24
2019-04-04 09:32:21,4.943234558829229e-24
2019-04-04 09:32:22,3.2954897058861526e-24
2019-04-04 09:32:23,2.196993137257435e-24
2019-04-04 09:32:24,1.4646620915049567e-24
2019-04-04 09:32:25,9.764413943366378e-25
2019-04-04 09:32:26,6.509609295577586e-25
2019-04-04 09:32:27,4.339739530385057e-25
2019-04-04 09:32:28,2.8931596869233713e-25
2019-04-04 09:32:29,1.928773124615581e-25
2019-04-04 09:32:30,1.2858487497437207e-25
2019-04-04 09:32:31,8.572324998291471e-26
2019-04-04 09:32:32,5.714883332194314e-26
2019-04-04 09:32:33,3.809922221462876e-26
2019-04-04 09:32:34,2.5399481476419174e-26
2019-04-04 09:32:35,1.6932987650946115e-26
2019-04-04 09:32:36,1.1288658433964077e-26
2019-04-04 09:32:37,-33.333333333333336
2019-04-04 09:32:38,-22.222222222222225
2019-04-04 09:32:39,-14.814814814814817
2019-04-04 09:32:40,-9.876543209876544
2019-04-04 09:32:41,-6.584362139917697
2019-04-04 09:32:42,-4.389574759945131
2019-04-04 09:32:43,-2.9263831732967542
2019-04-04 09:32:44,31.38241121780216
2019-04-04 09:32:45,20.921607478534774
2019-04-04 09:32:46,13.947738319023182
2019-04-04 09:32:47,9.298492212682122
2019-04-04 09:32:48,6.198994808454748
2019-04-04 09:32:49,4.132663205636499
2019-04-04 09:32:50,2.755108803757666
2019-04-04 09:32:51,1.8367392025051108
2019-04-04 09:32:52,1.2244928016700738
2019-04-04 09:32:53,0.8163285344467158
2019-04-04 09:32:54,0.5442190229644772
2019-04-04 09:32:55,0.36281268197631816
2019-04-04 09:32:56,0.24187512131754543
2019-04-04 09:32:57,0.16125008087836362
2019-04-04 09:32:58,0.10750005391890909
2019-04-04 09:32:59,0.07166670261260606
2019-04-04 09:33:00,0.047777801741737375
2019-04-04 09:33:01,0.03185186782782492
2019-04-04 09:33:02,0.02123457855188328
2019-04-04 09:33:03,0.01415638570125552
2019-04-04 09:33:04,0.009437590467503679
2019-04-04 09:33:05,0.006291726978335786
2019-04-04 09:33:06,0.0041944846522238574
2019-04-04 09:33:07,0.0027963231014825718
2019-04-04 09:33:08,0.0018642154009883812
2019-04-04 09:33:09,0.0012428102673255875
2019-04-04 09:33:10,0.0008285401782170583
2019-04-04 09:33:11,0.0005523601188113722
2019-04-04 09:33:12,0.00036824007920758145
2019-04-04 09:33:13,0.00024549338613838765
2019-04-04 09:33:14,0.00016366225742559177
2019-04-04 09:33:15,0.00010910817161706118
2019-04-04 09:33:16,7.273878107804078e-05
2019-04-04 09:33:17,4.8492520718693854e-05
2019-04-04 09:33:18,3.23283471457959e-05
2019-04-04 09:33:19,2.15522314305306e-05
2019-04-04 09:33:20,1.4368154287020399e-05
2019-04-04 09:33:21,9.578769524680265e-06
2019-04-04 09:33:22,6.385846349786844e-06
2019-04-04 09:33:23,4.257230899857896e-06
2019-04-04 09:33:24,2.8381539332385976e-06
2019-04-04 09:33:25,1.892102622159065e-06
2019-04-04 09:33:26,1.2614017481060433e-06
2019-04-04 09:33:27,8.409344987373623e-07
2019-04-04 09:33:28,5.606229991582415e-07
2019-04-04 09:33:29,3.7374866610549435e-07
2019-04-04 09:33:30,2.491657774036629e-07
2019-04-04 09:33:31,1.661105182691086e-07
2019-04-04 09:33:32,1.1074034551273908e-07
2019-04-04 09:33:33,7.382689700849272e-08
